customer_id,age,region,employment_type,industry,vintage,annual_income,bureau_score,dti,utilization,ltv,ead,lgd_actual,pd_score,default_flag,month
1318,39,East,Salaried,Healthcare,2024Q4,35907.0,705.0,58.67,60.23,76.42,84632.0,0.4898,0.79539,0,2026_01
1319,66,North,Salaried,Retail,2025Q1,97540.38,783.0,67.22,26.27,78.04,33643.0,0.1415,0.5261,0,2026_01
1320,67,North,Salaried,Retail,2025Q4,108602.0,691.0,29.64,63.68,75.49,114911.0,0.3715,0.55646,0,2026_01
1321,63,North,Salaried,Healthcare,2024Q4,138419.0,725.0,38.5,26.02,70.47,85847.0,0.1681,0.24651,0,2026_01
1322,58,North,Salaried,IT,2025Q4,61145.0,667.0,52.36,28.87,66.74,39425.0,0.4401,0.44468,0,2026_01
1323,66,West,Salaried,Construction,2024Q4,65995.0,743.0,63.72,81.32,63.1,87091.0,0.5116,0.88186,0,2026_01
1324,23,North,Salaried,Manufacturing,2025Q3,81333.0,727.0,39.62,88.65,90.43,151691.0,0.3393,0.8617,0,2026_01
1325,39,West,Salaried,Transport,2025Q3,79468.0,738.0,16.53,28.12,40.52,310945.0,0.3417,0.06459,0,2026_01
1326,40,South,Salaried,Construction,2025Q4,99353.01,635.0,32.12,88.52,42.94,25364.0,0.4189,0.71198,1,2026_01
1327,45,North,Business,Manufacturing,2025Q2,93062.0,601.0,43.02,26.49,67.09,32822.0,0.4071,0.3854,1,2026_01
1328,31,West,Salaried,Manufacturing,2025Q2,71203.0,648.0,35.05,15.55,58.18,68196.0,0.3235,0.16395,0,2026_01
1329,37,East,Salaried,Transport,2025Q1,75997.04,737.0,21.19,10.24,62.45,85922.0,0.4349,0.06089,0,2026_01
1330,69,South,Salaried,Construction,2025Q2,101783.005,747.0,12.22,26.79,94.88,237220.0,0.3217,0.13367,0,2026_01
1331,55,East,Salaried,Transport,2025Q4,48345.0,772.0,51.24,39.67,82.63,172799.0,0.3868,0.5143,0,2026_01
1332,34,East,SelfEmployed,Retail,2025Q2,74158.0,688.0,69.56,88.48,88.26,17127.0,0.1995,0.96383,0,2026_01
1333,59,North,Salaried,Transport,2025Q1,91990.64,721.0,65.15,26.79,60.27,54395.0,0.4882,0.4812,1,2026_01
1334,39,West,Salaried,Healthcare,2024Q4,53333.0,671.0,51.0,37.89,53.18,25258.0,0.2453,0.44774,0,2026_01
1335,23,West,Salaried,IT,2025Q2,20000.0,785.0,60.49,71.07,82.24,29330.0,0.388,0.84153,0,2026_01
1336,54,East,SelfEmployed,IT,2025Q4,116164.0,671.0,25.34,32.19,84.42,110036.0,0.2148,0.27534,0,2026_01
1337,69,North,Salaried,IT,2025Q4,79488.0,775.0,47.35,66.59,70.24,80663.0,0.2968,0.668,0,2026_01
1338,61,East,Salaried,Construction,2025Q1,47589.78,696.0,13.64,43.89,89.28,233713.0,0.2881,0.26328,1,2026_01
1339,42,North,Salaried,Construction,2025Q1,100949.8,797.0,52.43,22.68,93.2,27297.0,0.4127,0.38759,1,2026_01
1340,58,North,Salaried,Retail,2025Q3,74792.0,720.0,68.19,71.07,65.91,71844.0,0.5274,0.8754,0,2026_01
1341,47,South,Salaried,IT,2025Q3,53318.05,719.0,61.65,7.43,52.25,50083.0,0.2584,0.23875,0,2026_01
1342,41,South,Salaried,Retail,2025Q3,87904.355,669.0,42.07,31.31,68.44,220045.0,0.2405,0.36317,0,2026_01
1343,61,West,Salaried,IT,2024Q4,81289.0,829.0,57.32,37.06,94.42,39006.0,0.4748,0.55828,1,2026_01
1344,51,East,SelfEmployed,Construction,2025Q4,64670.0,764.0,66.63,46.24,56.11,85088.0,0.2644,0.62578,1,2026_01
1345,47,East,Salaried,Healthcare,2025Q3,60760.0,738.0,22.96,66.19,73.97,27615.0,0.6285,0.4522,0,2026_01
1346,57,South,Salaried,Healthcare,2025Q4,53531.795,723.0,57.6,46.35,78.17,201476.0,0.2227,0.67203,0,2026_01
1347,22,South,Salaried,Healthcare,2025Q1,94974.9017,674.0,26.19,58.49,51.77,264610.0,0.4371,0.36762,0,2026_01
1348,67,South,Business,Transport,2024Q4,48059.135,747.0,62.62,58.62,72.37,44888.0,0.1656,0.77243,0,2026_01
1349,29,West,Salaried,Healthcare,2025Q1,58860.76,706.0,15.9,38.59,57.3,41269.0,0.228,0.13957,0,2026_01
1350,39,North,SelfEmployed,Manufacturing,2025Q4,82529.0,713.0,20.69,89.06,86.98,87963.0,0.2324,0.72732,0,2026_01
1351,62,West,Salaried,IT,2025Q3,116472.0,759.0,53.24,91.03,79.31,41256.0,0.2783,0.89909,1,2026_01
1352,56,East,Salaried,Healthcare,2025Q1,81655.56,726.0,20.49,57.37,85.44,163173.0,0.4494,0.40652,0,2026_01
1353,30,South,Salaried,Manufacturing,2025Q2,93283.44,711.0,19.48,11.45,50.98,100647.0,0.3453,0.05266,0,2026_01
1354,60,East,Salaried,Manufacturing,2024Q4,82555.0,789.0,43.33,49.2,41.9,177541.0,0.487,0.30999,0,2026_01
1355,65,South,Business,Manufacturing,2025Q4,101121.08499999999,665.0,60.1,21.6,86.78,34316.0,0.4468,0.56072,1,2026_01
1356,59,West,Business,Retail,2025Q3,128439.0,619.0,26.11,48.49,61.27,27917.0,0.231,0.36911,0,2026_01
1357,27,West,Salaried,Retail,2025Q1,67675.86,666.0,60.47,21.96,49.88,94444.0,0.3372,0.38536,0,2026_01
1358,24,South,Salaried,Manufacturing,2024Q4,79145.735,718.0,58.48,68.35,45.05,238659.0,0.4968,0.73,0,2026_01
1359,35,South,Business,Transport,2025Q3,83072.93,748.0,44.75,12.24,68.41,37986.0,0.2475,0.1794,0,2026_01
1360,32,East,Salaried,Healthcare,2025Q1,91380.09999999999,669.0,48.79,90.8,48.26,100987.0,0.4189,0.84771,0,2026_01
1361,68,West,Salaried,IT,2025Q4,83310.0,850.0,12.43,22.58,71.17,45991.0,0.263,0.05146,0,2026_01
1362,26,North,Salaried,Transport,2025Q2,66406.0,720.0,32.03,64.46,80.0,153439.0,0.2357,0.58413,1,2026_01
1363,29,East,Salaried,Construction,2025Q2,79823.0,718.0,25.8,87.53,69.43,39383.0,0.3142,0.68542,0,2026_01
1364,55,East,Salaried,Retail,2025Q4,140792.0,639.0,19.0,27.31,89.7,88657.0,0.2169,0.22889,0,2026_01
1365,28,East,Salaried,Healthcare,2024Q4,87847.0,631.0,33.38,89.09,48.56,160244.0,0.4991,0.75267,0,2026_01
1366,27,North,Salaried,Healthcare,2025Q4,32231.0,612.0,31.29,39.98,67.17,28538.0,0.05,0.37816,0,2026_01
1367,24,East,Salaried,Construction,2025Q1,68725.44,785.0,53.73,91.45,48.98,111478.0,0.4124,0.81987,1,2026_01
1368,33,West,Salaried,Construction,2024Q4,80335.0,777.0,45.89,92.42,88.17,56937.0,0.4119,0.8826,0,2026_01
1369,39,North,Salaried,Healthcare,2025Q2,76486.0,710.0,64.79,21.93,91.27,132345.0,0.2952,0.59343,0,2026_01
1370,27,North,SelfEmployed,Construction,2025Q1,76723.22,643.0,18.72,79.8,62.0,94682.0,0.1099,0.57503,0,2026_01
1371,30,West,Salaried,Healthcare,2025Q3,87157.0,695.0,13.58,22.41,56.82,54591.0,0.4046,0.07337,0,2026_01
1372,45,North,Salaried,Transport,2025Q3,92715.0,788.0,42.08,25.38,55.36,68485.0,0.2963,0.17712,0,2026_01
1373,64,West,Business,Construction,2025Q3,86471.0,682.0,10.06,12.57,87.29,20207.0,0.2752,0.08116,0,2026_01
1374,55,South,Business,Transport,2025Q2,102209.51,660.0,57.26,19.09,77.53,134457.0,0.4929,0.46279,0,2026_01
1375,45,North,Salaried,Transport,2025Q4,42616.0,689.0,40.36,61.9,88.43,276473.0,0.5261,0.71193,0,2026_01
1376,49,West,Salaried,Construction,2024Q4,73684.0,694.0,39.28,45.43,46.46,49989.0,0.2889,0.34029,0,2026_01
1377,32,South,SelfEmployed,Healthcare,2025Q2,89494.145,751.0,31.75,76.18,66.18,71219.0,0.257,0.59762,0,2026_01
1378,67,South,SelfEmployed,Manufacturing,2025Q1,83405.7812,589.0,32.5,34.88,77.19,219848.0,0.05,0.41229,0,2026_01
1379,60,South,Business,Healthcare,2025Q1,61482.8529,719.0,35.87,92.18,89.34,20825.0,0.1581,0.85962,0,2026_01
1380,32,East,SelfEmployed,IT,2025Q3,66703.0,672.0,10.96,9.49,61.01,104043.0,0.2559,0.04765,0,2026_01
1381,26,North,Salaried,Construction,2024Q4,58957.0,681.0,15.01,10.66,57.22,236002.0,0.479,0.05326,0,2026_01
1382,30,South,Salaried,Retail,2025Q3,102850.745,751.0,40.3,68.12,90.21,47057.0,0.4042,0.7188,0,2026_01
1383,22,West,Salaried,Construction,2025Q1,33023.06,638.0,19.01,84.88,42.61,50042.0,0.477,0.53764,0,2026_01
1384,65,South,Salaried,IT,2025Q1,46297.7186,720.0,56.73,76.6,66.38,185336.0,0.4333,0.84083,1,2026_01
1385,45,East,Salaried,Transport,2025Q4,90466.0,736.0,26.47,49.08,65.22,34069.0,0.3501,0.29209,0,2026_01
1386,27,South,Salaried,Retail,2025Q4,92175.315,742.0,15.87,29.27,48.03,133701.0,0.3614,0.0743,0,2026_01
1387,60,West,Salaried,Retail,2025Q4,40389.0,749.0,24.11,6.21,61.72,95116.0,0.4146,0.05582,0,2026_01
1388,43,North,SelfEmployed,Healthcare,2025Q3,95661.0,741.0,31.43,50.85,79.74,161900.0,0.3232,0.42047,0,2026_01
1389,68,West,Salaried,Manufacturing,2024Q4,84513.0,750.0,12.12,47.81,60.18,66887.0,0.3881,0.14949,0,2026_01
1390,31,South,Salaried,Healthcare,2025Q4,91498.62,662.0,18.5,35.98,57.03,214283.0,0.3934,0.16305,0,2026_01
1391,56,North,Salaried,Retail,2025Q2,81811.0,785.0,29.43,57.03,83.0,55856.0,0.3792,0.43181,0,2026_01
1392,69,North,Salaried,Retail,2025Q4,90637.0,645.0,28.63,70.59,94.38,26069.0,0.2819,0.73488,0,2026_01
1393,68,North,SelfEmployed,Manufacturing,2025Q3,91501.0,730.0,58.02,68.08,82.86,24869.0,0.5106,0.84175,1,2026_01
1394,43,South,Salaried,Construction,2024Q4,90421.03,673.0,60.6,28.69,86.55,34058.0,0.509,0.62565,0,2026_01
1395,63,South,Business,Manufacturing,2025Q4,84810.47,616.0,21.61,57.68,91.67,117408.0,0.1984,0.56194,1,2026_01
1396,27,West,Salaried,Transport,2024Q4,77861.0,679.0,17.44,18.39,84.1,43228.0,0.1076,0.12858,0,2026_01
1397,47,South,Salaried,Healthcare,2025Q2,76838.865,703.0,48.05,15.94,93.92,72169.0,0.297,0.36964,0,2026_01
1398,33,North,Salaried,Construction,2025Q1,84038.92,786.0,58.28,75.73,81.1,77932.0,0.254,0.84939,0,2026_01
1399,37,East,Salaried,Healthcare,2024Q4,100635.0,810.0,67.82,67.44,76.38,42518.0,0.1524,0.83714,0,2026_01
1400,52,East,SelfEmployed,Manufacturing,2025Q4,129119.0,703.0,10.41,74.11,78.13,81587.0,0.3049,0.44607,0,2026_01
1401,46,North,Salaried,Construction,2025Q3,93212.0,634.0,34.82,18.72,89.5,141304.0,0.5212,0.30358,0,2026_01
1402,42,North,SelfEmployed,Manufacturing,2025Q3,89435.0,638.0,54.04,87.32,77.57,74984.0,0.4049,0.92581,1,2026_01
1403,33,North,Salaried,Transport,2025Q3,110386.0,752.0,59.71,16.98,81.87,139096.0,0.4483,0.40024,0,2026_01
1404,32,East,SelfEmployed,IT,2025Q3,89911.0,749.0,13.74,83.3,51.88,56161.0,0.5087,0.39937,0,2026_01
1405,27,East,Salaried,Retail,2024Q4,53492.0,677.0,50.84,36.71,90.2,88071.0,0.4426,0.61116,0,2026_01
1406,21,South,SelfEmployed,Construction,2025Q3,60741.995,645.0,27.34,14.49,64.6,78276.0,0.3302,0.13261,0,2026_01
1407,53,West,Salaried,Retail,2025Q1,123208.54,765.0,14.48,30.81,48.86,155073.0,0.4902,0.06922,0,2026_01
1408,34,West,Salaried,IT,2025Q2,62164.0,642.0,39.35,21.33,83.99,98445.0,0.2541,0.33979,0,2026_01
1409,67,East,Salaried,Construction,2024Q4,94254.0,686.0,19.49,49.16,59.6,46658.0,0.1677,0.24814,0,2026_01
1410,63,West,Business,Retail,2024Q4,55282.0,736.0,54.22,90.48,50.13,102899.0,0.5179,0.84783,0,2026_01
1411,61,North,Salaried,Retail,2025Q3,112107.0,600.0,54.48,34.51,54.09,37444.0,0.5345,0.52842,0,2026_01
1412,37,North,Salaried,Construction,2025Q3,68496.0,762.0,60.52,60.09,41.92,97025.0,0.301,0.62654,0,2026_01
1413,24,South,SelfEmployed,Retail,2024Q4,80837.965,841.0,32.65,85.25,44.98,71581.0,0.2859,0.50371,0,2026_01
1414,59,North,Salaried,Retail,2025Q3,74294.0,716.0,10.8,61.71,72.59,81224.0,0.417,0.2978,0,2026_01
1415,21,South,Salaried,Construction,2025Q3,91232.67,708.0,25.58,37.6,87.64,71109.0,0.2184,0.30489,0,2026_01
1416,61,West,Salaried,Retail,2025Q3,84289.0,712.0,38.07,94.18,64.67,47752.0,0.3212,0.82138,1,2026_01
1417,65,North,Salaried,Retail,2025Q3,102749.0,722.0,51.64,21.87,74.43,43785.0,0.3781,0.35416,0,2026_01
1418,44,North,Business,Healthcare,2025Q3,96382.0,670.0,32.92,52.09,84.54,155815.0,0.2671,0.54384,0,2026_01
1419,54,South,SelfEmployed,Transport,2025Q4,85740.31,648.0,42.16,76.7,59.62,273082.0,0.4819,0.76235,1,2026_01
1420,54,West,Salaried,Healthcare,2025Q4,96285.0,691.0,41.46,5.06,75.99,88394.0,0.3809,0.17135,0,2026_01
1421,44,South,Business,IT,2025Q4,96046.365,718.0,19.9,68.18,59.27,74775.0,0.3336,0.38606,0,2026_01
1422,35,South,Salaried,Healthcare,2024Q4,69013.04,655.0,47.38,28.98,75.35,30960.0,0.4679,0.4448,0,2026_01
1423,37,North,Salaried,Healthcare,2025Q2,68157.0,636.0,36.36,20.28,51.97,21343.0,0.3682,0.1889,1,2026_01
1424,33,North,Salaried,IT,2024Q4,118802.0,686.0,58.48,29.68,93.78,23730.0,0.2642,0.63423,0,2026_01
1425,27,West,Salaried,Retail,2025Q4,97657.0,637.0,51.44,92.01,44.19,106027.0,0.5018,0.87336,0,2026_01
1426,29,West,Salaried,Retail,2024Q4,90110.0,747.0,16.69,85.27,67.79,21104.0,0.3469,0.53237,1,2026_01
1427,64,North,Business,Healthcare,2025Q2,59958.0,521.0,39.33,24.24,55.75,115944.0,0.05,0.34761,0,2026_01
1428,55,West,SelfEmployed,IT,2025Q3,35294.0,646.0,52.15,15.53,73.05,33924.0,0.3837,0.36469,0,2026_01
1429,43,East,Salaried,Retail,2025Q1,71229.34,788.0,15.22,37.77,63.56,81775.0,0.1197,0.11055,0,2026_01
1430,67,West,Salaried,Manufacturing,2025Q4,68684.0,698.0,57.55,58.31,56.87,54975.0,0.6006,0.70424,0,2026_01
1431,59,South,SelfEmployed,Construction,2025Q4,71158.37,720.0,23.32,83.04,53.75,34806.0,0.3935,0.5414,0,2026_01
1432,43,South,Business,Construction,2025Q2,99801.185,703.0,40.19,91.95,50.04,27747.0,0.3935,0.78166,0,2026_01
1433,46,South,SelfEmployed,Transport,2025Q3,116412.22499999999,675.0,66.43,72.6,83.06,21890.0,0.4403,0.92089,0,2026_01
1434,21,East,Salaried,Construction,2025Q3,107737.0,770.0,44.28,58.91,52.22,34289.0,0.136,0.47836,0,2026_01
1435,34,North,SelfEmployed,Healthcare,2025Q1,63559.86,679.0,35.44,17.81,82.54,346886.0,0.3977,0.23903,0,2026_01
1436,52,North,Salaried,Construction,2025Q3,93454.0,664.0,10.41,11.66,66.68,182196.0,0.2282,0.058,0,2026_01
1437,68,South,Salaried,Construction,2025Q2,66799.745,746.0,18.0,58.64,43.97,83059.0,0.3011,0.20603,0,2026_01
1438,30,East,Salaried,Manufacturing,2025Q3,33972.0,604.0,44.72,53.52,49.1,56586.0,0.4023,0.57913,0,2026_01
1439,21,North,Salaried,Retail,2025Q2,78089.0,694.0,39.63,81.15,89.11,48502.0,0.2835,0.83693,0,2026_01
1440,25,East,Salaried,Manufacturing,2025Q4,111518.0,681.0,31.83,34.03,73.15,78969.0,0.1196,0.29579,1,2026_01
1441,23,West,Salaried,Healthcare,2025Q4,71633.0,693.0,65.39,8.57,50.14,49042.0,0.4075,0.29238,1,2026_01
1442,69,North,Salaried,Construction,2025Q4,100831.0,683.0,29.95,43.13,78.71,48811.0,0.4358,0.38111,0,2026_01
1443,47,East,SelfEmployed,Retail,2024Q4,63360.0,731.0,42.23,92.23,85.28,102815.0,0.2174,0.87773,0,2026_01
1444,42,South,Salaried,Transport,2025Q4,95753.81999999999,770.0,44.12,76.6,58.19,36077.0,0.2555,0.67551,0,2026_01
1445,38,West,Salaried,Transport,2025Q2,73910.0,735.0,41.65,8.04,70.61,12883.0,0.3263,0.15034,0,2026_01
1446,36,North,Salaried,Construction,2025Q1,115722.31999999999,691.0,38.66,83.72,56.14,48559.0,0.5806,0.74026,0,2026_01
1447,22,East,Business,Construction,2025Q3,72167.0,745.0,30.22,47.45,44.4,202072.0,0.5578,0.22546,0,2026_01
1448,67,West,Salaried,Transport,2025Q4,66440.0,751.0,64.53,37.83,61.97,23393.0,0.4807,0.56278,1,2026_01
1449,33,West,Salaried,Transport,2024Q4,116787.0,730.0,37.05,36.21,81.33,30734.0,0.5991,0.35945,1,2026_01
1450,65,East,Salaried,Healthcare,2024Q4,65579.0,768.0,41.71,58.56,65.23,46836.0,0.4793,0.51298,0,2026_01
1451,36,South,SelfEmployed,Construction,2025Q2,84041.185,581.0,49.39,52.75,62.29,23896.0,0.3827,0.70148,0,2026_01
1452,28,East,Business,Transport,2025Q1,64443.82,711.0,14.06,64.1,60.13,209503.0,0.2173,0.30055,0,2026_01
1453,63,West,Salaried,IT,2025Q4,103102.0,727.0,56.88,56.63,65.24,78313.0,0.1424,0.69458,0,2026_01
1454,28,East,Salaried,Transport,2025Q4,112422.0,629.0,40.75,17.96,57.5,21058.0,0.2913,0.22902,0,2026_01
1455,30,North,Business,Retail,2024Q4,63137.0,722.0,49.43,28.15,73.67,66863.0,0.3729,0.38598,0,2026_01
1456,53,West,Salaried,Retail,2025Q2,93658.0,760.0,56.32,80.69,43.5,71151.0,0.6263,0.7671,0,2026_01
1457,51,East,Salaried,IT,2024Q4,95979.0,698.0,62.45,64.69,84.41,61765.0,0.3229,0.86922,0,2026_01
1458,32,East,Salaried,Healthcare,2024Q4,83155.0,746.0,33.53,45.36,49.52,65129.0,0.3683,0.25534,0,2026_01
1459,29,North,Salaried,Construction,2025Q1,115777.2,766.0,58.69,21.43,74.84,66804.0,0.3914,0.38486,0,2026_01
1460,57,East,Salaried,Construction,2025Q2,117951.0,784.0,25.53,5.69,64.74,90842.0,0.3747,0.05392,0,2026_01
1461,29,South,Salaried,Transport,2025Q1,56647.665199999996,774.0,49.62,33.07,82.54,94976.0,0.5633,0.42813,1,2026_01
1462,68,East,Salaried,Retail,2025Q2,110216.0,785.0,16.16,9.94,85.44,25645.0,0.5093,0.0626,0,2026_01
1463,38,North,Business,Healthcare,2025Q4,92665.0,683.0,11.2,48.41,51.23,76277.0,0.3506,0.15882,0,2026_01
1464,50,East,Salaried,Healthcare,2025Q3,86100.0,689.0,15.75,78.96,77.24,83033.0,0.2751,0.56364,0,2026_01
1465,52,West,SelfEmployed,Healthcare,2025Q3,74195.0,574.0,29.16,30.69,50.44,47706.0,0.2825,0.24096,0,2026_01
1466,60,North,Salaried,Transport,2025Q2,42943.0,651.0,11.87,81.3,46.82,241395.0,0.3539,0.4301,0,2026_01
1467,43,West,Salaried,Construction,2025Q3,87076.0,777.0,47.83,68.41,91.17,68995.0,0.2647,0.76926,1,2026_01
1468,31,South,Salaried,Healthcare,2024Q4,86381.545,677.0,28.99,16.27,49.04,104066.0,0.4587,0.10231,0,2026_01
1469,40,West,Business,Transport,2025Q4,129868.0,732.0,54.18,63.01,52.55,53407.0,0.2689,0.66407,0,2026_01
1470,39,West,SelfEmployed,Transport,2025Q4,63147.0,723.0,12.75,18.65,47.17,59106.0,0.5367,0.04614,0,2026_01
1471,56,East,Salaried,IT,2025Q3,39818.0,778.0,23.0,63.93,65.87,92947.0,0.4328,0.35379,0,2026_01
1472,46,East,SelfEmployed,Manufacturing,2025Q2,50521.0,599.0,34.48,17.84,90.58,27745.0,0.1932,0.32757,0,2026_01
1473,30,West,Salaried,Healthcare,2024Q4,119781.0,729.0,32.96,40.33,54.52,123192.0,0.5267,0.24431,0,2026_01
1474,44,South,Business,Manufacturing,2025Q2,67772.925,729.0,17.86,55.99,69.8,30890.0,0.1912,0.29386,0,2026_01
1475,33,South,SelfEmployed,Construction,2025Q3,112384.56,663.0,69.65,9.53,62.63,135522.0,0.5427,0.42949,0,2026_01
1476,66,East,Business,Transport,2025Q4,80156.0,763.0,27.07,18.8,58.48,60605.0,0.4393,0.09011,0,2026_01
1477,54,West,Salaried,Healthcare,2025Q4,55633.0,633.0,53.26,33.84,71.47,309435.0,0.619,0.56161,0,2026_01
1478,49,West,Salaried,Retail,2025Q2,130033.0,769.0,23.2,46.61,70.74,145514.0,0.05,0.23998,0,2026_01
1479,56,West,Salaried,Construction,2025Q1,110685.12,591.0,62.67,82.26,59.77,146026.0,0.367,0.92703,0,2026_01
1480,27,South,Salaried,IT,2025Q2,74379.31999999999,660.0,33.27,21.85,86.78,80938.0,0.3469,0.28227,1,2026_01
1481,50,West,Salaried,IT,2025Q1,102821.59999999999,702.0,64.05,36.27,42.92,148257.0,0.2757,0.49586,0,2026_01
1482,37,North,Salaried,Manufacturing,2025Q2,83077.0,722.0,30.51,47.82,44.69,124499.0,0.4687,0.24816,0,2026_01
1483,68,South,Salaried,Transport,2025Q1,87784.382,607.0,10.52,31.62,94.49,18850.0,0.3115,0.23148,0,2026_01
1484,33,North,Salaried,Manufacturing,2025Q1,121576.84,767.0,41.02,61.32,81.12,39751.0,0.5229,0.61138,1,2026_01
1485,44,South,Salaried,Retail,2025Q1,40551.2877,751.0,41.49,28.09,84.22,38131.0,0.2384,0.32543,0,2026_01
1486,51,South,Salaried,Retail,2025Q1,68569.12019999999,815.0,17.19,74.51,73.15,42428.0,0.12,0.39101,0,2026_01
1487,47,South,Business,IT,2024Q4,79519.05,749.0,24.1,50.46,63.09,61096.0,0.2605,0.26283,0,2026_01
1488,41,East,Salaried,Healthcare,2025Q1,86594.76,669.0,57.01,12.77,74.61,104985.0,0.4188,0.37577,0,2026_01
1489,64,South,Salaried,IT,2025Q1,47090.2299,651.0,12.21,61.43,45.09,166438.0,0.4702,0.25057,0,2026_01
1490,21,South,SelfEmployed,IT,2025Q4,101379.155,687.0,39.37,56.23,81.68,111767.0,0.2352,0.62397,0,2026_01
1491,35,North,Salaried,Retail,2024Q4,51151.0,830.0,41.82,35.47,69.74,174314.0,0.4125,0.26415,0,2026_01
1492,23,South,Salaried,Manufacturing,2025Q1,47063.2015,713.0,51.32,6.0,92.62,34912.0,0.3922,0.29939,0,2026_01
1493,26,North,Salaried,Retail,2025Q3,73730.0,715.0,12.25,23.06,75.06,51400.0,0.3749,0.09236,0,2026_01
1494,34,North,Salaried,Transport,2024Q4,127388.0,786.0,45.14,41.51,48.34,60946.0,0.5598,0.29204,0,2026_01
1495,58,East,Business,Retail,2025Q4,143541.0,646.0,10.19,22.99,66.27,45836.0,0.3156,0.09276,0,2026_01
1496,53,East,Salaried,Retail,2025Q2,92213.0,740.0,25.91,56.97,43.18,33329.0,0.2375,0.25891,0,2026_01
1497,58,East,Salaried,IT,2025Q4,74045.0,738.0,39.98,69.11,81.0,96097.0,0.3591,0.69667,0,2026_01
1498,28,South,Salaried,Healthcare,2025Q4,82649.38,763.0,64.68,82.04,67.6,44701.0,0.3305,0.89014,0,2026_01
1499,46,South,Salaried,IT,2024Q4,87047.405,757.0,17.6,63.23,60.33,128639.0,0.4585,0.28901,0,2026_01
1500,35,West,SelfEmployed,Construction,2024Q4,116660.0,707.0,20.16,67.01,93.27,31079.0,0.3509,0.55601,0,2026_01
1501,34,South,Salaried,Retail,2025Q3,48802.81,634.0,50.16,59.76,91.73,133860.0,0.3804,0.82436,0,2026_01
1502,68,South,Salaried,Retail,2025Q3,108214.06999999999,679.0,32.49,93.69,92.41,85000.0,0.3156,0.87456,0,2026_01
1503,40,North,Salaried,Construction,2024Q4,44332.0,756.0,47.41,28.49,52.15,85016.0,0.0757,0.24825,0,2026_01
1504,68,South,Salaried,Retail,2024Q4,66958.33,812.0,69.85,28.96,80.07,86744.0,0.3719,0.56342,0,2026_01
1505,39,South,Salaried,Retail,2024Q4,78736.95999999999,643.0,69.21,16.37,92.0,69087.0,0.4917,0.65413,0,2026_01
1506,53,South,SelfEmployed,Transport,2025Q2,88924.815,639.0,31.22,48.71,71.4,69938.0,0.4201,0.45644,0,2026_01
1507,56,East,SelfEmployed,Retail,2025Q4,79910.0,623.0,40.24,13.65,51.78,60530.0,0.1682,0.18249,1,2026_01
1508,44,South,Business,Construction,2025Q3,83111.345,668.0,64.28,29.31,84.98,90157.0,0.3094,0.66655,0,2026_01
1509,30,East,SelfEmployed,IT,2025Q3,81011.0,762.0,15.53,48.44,88.4,107601.0,0.3201,0.26047,0,2026_01
1510,54,West,Salaried,Retail,2025Q1,41141.38,782.0,37.14,91.18,78.68,53276.0,0.4165,0.79643,0,2026_01
1511,56,West,Salaried,Healthcare,2025Q2,94378.0,596.0,32.65,91.74,56.15,193255.0,0.3673,0.81425,0,2026_01
1512,67,East,SelfEmployed,Construction,2024Q4,100283.0,644.0,27.69,71.94,50.49,56595.0,0.05,0.53928,0,2026_01
1513,56,West,SelfEmployed,Manufacturing,2024Q4,113566.0,633.0,69.65,40.03,74.33,44730.0,0.2265,0.78416,0,2026_01
1514,36,North,SelfEmployed,Transport,2025Q2,126177.0,662.0,54.01,82.86,66.55,65777.0,0.3064,0.88369,0,2026_01
1515,35,North,Salaried,Construction,2025Q3,90271.0,698.0,33.32,83.79,76.78,42785.0,0.2719,0.76756,0,2026_01
1516,38,North,Salaried,IT,2024Q4,115288.0,688.0,59.74,86.92,46.14,101357.0,0.3257,0.8739,1,2026_01
1517,27,East,SelfEmployed,Construction,2025Q1,78842.95999999999,738.0,39.38,62.6,47.48,66243.0,0.293,0.46847,1,2026_01
1518,67,West,SelfEmployed,Manufacturing,2025Q3,43740.0,604.0,62.37,23.16,59.96,122216.0,0.3214,0.52903,1,2026_01
1519,42,North,Business,Transport,2025Q4,104027.0,681.0,25.98,13.2,54.23,70083.0,0.4447,0.08768,0,2026_01
1520,52,West,Salaried,Healthcare,2025Q2,98488.0,785.0,23.42,87.33,74.06,68492.0,0.4897,0.61971,0,2026_01
1521,63,North,Salaried,Manufacturing,2025Q3,80016.0,787.0,24.84,10.0,60.21,54960.0,0.3308,0.05594,0,2026_01
1522,39,West,Salaried,Construction,2025Q4,78443.0,802.0,42.31,31.63,77.62,130454.0,0.4203,0.29184,0,2026_01
1523,60,South,SelfEmployed,Manufacturing,2025Q1,88759.33499999999,732.0,27.48,48.83,82.28,61679.0,0.4003,0.37928,0,2026_01
1524,21,North,Salaried,Construction,2025Q2,71561.0,674.0,18.83,6.98,50.29,88006.0,0.5144,0.0491,0,2026_01
1525,55,South,Salaried,Healthcare,2024Q4,89690.16,720.0,69.68,86.62,90.59,152096.0,0.4306,0.9582,0,2026_01
1526,25,South,Business,Healthcare,2024Q4,56090.825,849.0,64.03,30.84,83.29,68767.0,0.598,0.49619,0,2026_01
1527,32,South,Salaried,IT,2025Q4,58857.69,681.0,48.1,7.57,74.47,68195.0,0.4337,0.23734,0,2026_01
1528,32,South,SelfEmployed,Healthcare,2025Q3,46280.225,811.0,63.49,94.42,89.99,62241.0,0.1559,0.94211,0,2026_01
