customer_id,age,income,region,occupation,score,target,ead,shap_age,shap_income,shap_region,shap_occupation
101393,56,138340,North,Salaried,0.3222389811639873,0,84326,-0.05,-0.1,0.02,0.03
101394,67,73365,North,Salaried,0.12919087475443317,0,156325,-0.05,-0.1,0.02,0.03
101395,34,144734,East,Salaried,0.4410580249138738,1,89534,-0.05,-0.1,0.02,0.03
101396,24,37756,West,SelfEmp,0.7890269182306108,0,388433,0.55,0.35,0.22,0.3
101397,38,125713,East,Business,0.204342634728333,0,247965,-0.05,-0.1,0.02,0.03
101398,44,76150,East,Business,0.12146011270150164,0,104721,-0.05,-0.1,0.02,0.03
101399,51,136029,East,Business,0.5541943555651206,0,607221,-0.05,-0.12,0.15,0.18
101400,58,121842,East,Business,0.1840458101963897,0,150530,-0.05,-0.1,0.02,0.03
101401,34,107911,North,Salaried,0.37560584734478153,0,208886,-0.05,-0.1,0.02,0.03
101402,53,100767,East,Business,0.24353350473378607,0,193933,-0.05,-0.1,0.02,0.03
101403,22,33632,West,SelfEmp,0.7759172661782692,0,488024,0.55,0.35,0.22,0.3
101404,25,29502,West,SelfEmp,0.8760424393616136,0,378057,0.55,0.35,0.22,0.3
101405,61,142756,North,Salaried,0.28779180463105203,1,173066,-0.05,-0.1,0.02,0.03
101406,52,101663,East,Business,0.3827566470955549,0,144697,-0.05,-0.1,0.02,0.03
101407,36,60530,South,Salaried,0.743188021614573,0,123503,0.3,0.25,0.18,0.08
101408,61,73543,East,Business,0.13594512044700405,0,50927,-0.05,-0.1,0.02,0.03
101409,41,56241,South,Salaried,0.6377747587498894,0,225014,0.3,0.25,0.18,0.08
101410,31,100851,East,Business,0.1979970817956318,0,247487,-0.05,-0.1,0.02,0.03
101411,60,121988,North,Business,0.4474187690246142,0,93952,-0.05,-0.1,0.02,0.03
101412,65,146504,East,Business,0.5354906192992888,0,337256,-0.05,-0.12,0.15,0.18
101413,23,26136,West,SelfEmp,0.7866933627487662,0,487857,0.55,0.35,0.22,0.3
101414,42,141450,North,Salaried,0.26321209146777746,0,198207,-0.05,-0.1,0.02,0.03
101415,26,45205,West,SelfEmp,0.7965427962039213,0,289577,0.55,0.35,0.22,0.3
101416,55,77406,North,Salaried,0.45107513979154346,0,209446,-0.05,-0.1,0.02,0.03
101417,57,128680,East,Salaried,0.3142645833168515,1,217999,-0.05,-0.1,0.02,0.03
101418,55,138603,East,Business,0.25396668177412224,1,95094,-0.05,-0.1,0.02,0.03
101419,51,105472,North,Business,0.4342999544056493,0,189684,-0.05,-0.1,0.02,0.03
101420,54,118957,East,Business,0.14046460945072342,0,177956,-0.05,-0.1,0.02,0.03
101421,57,130585,East,Business,0.6906727262855965,1,659346,-0.05,-0.12,0.15,0.18
101422,56,80437,North,Business,0.21158998151698882,1,69299,-0.05,-0.1,0.02,0.03
101423,26,27001,West,SelfEmp,0.7562853491020051,0,255494,0.55,0.35,0.22,0.3
101424,42,83433,North,Salaried,0.29515279211868595,0,111952,-0.05,-0.1,0.02,0.03
101425,22,49055,West,SelfEmp,0.6616165905889491,0,354217,0.55,0.35,0.22,0.3
101426,61,98924,East,Business,0.6512400068267022,0,509556,-0.05,-0.12,0.15,0.18
101427,24,30910,West,SelfEmp,0.8351377552897382,1,405966,0.55,0.35,0.22,0.3
101428,26,37406,West,SelfEmp,0.861536691448749,0,378367,0.55,0.35,0.22,0.3
101429,51,149909,East,Salaried,0.2339597332399803,0,85176,-0.05,-0.1,0.02,0.03
101430,50,119990,North,Salaried,0.36851939220807095,1,244485,-0.05,-0.1,0.02,0.03
101431,35,65457,North,Salaried,0.15191263668872992,0,234853,-0.05,-0.1,0.02,0.03
101432,41,144848,East,Business,0.14152864210248076,0,54379,-0.05,-0.1,0.02,0.03
101433,25,30283,West,SelfEmp,0.8239471472454927,1,493721,0.55,0.35,0.22,0.3
101434,53,95246,East,Salaried,0.24971146290274163,0,244162,-0.05,-0.1,0.02,0.03
101435,67,60535,East,Salaried,0.4252045228987862,0,204549,-0.05,-0.1,0.02,0.03
101436,27,37301,West,SelfEmp,0.8396889821087868,0,292023,0.55,0.35,0.22,0.3
101437,21,36497,West,SelfEmp,0.8104255302300083,0,474688,0.55,0.35,0.22,0.3
101438,66,125643,North,Business,0.38437448478077973,0,208799,-0.05,-0.1,0.02,0.03
101439,35,138911,North,Salaried,0.14671401653605465,0,190965,-0.05,-0.1,0.02,0.03
101440,43,58438,North,Salaried,0.18427289354014836,0,230926,-0.05,-0.1,0.02,0.03
101441,65,107717,East,Business,0.6277235239216052,1,483679,-0.05,-0.12,0.15,0.18
101442,24,27084,West,SelfEmp,0.8604565420476361,1,377648,0.55,0.35,0.22,0.3
101443,67,86194,North,Business,0.10134434207277172,0,139062,-0.05,-0.1,0.02,0.03
101444,53,71750,North,Business,0.23392973542619325,0,116759,-0.05,-0.1,0.02,0.03
101445,64,121721,East,Business,0.6022484101723562,1,663081,-0.05,-0.12,0.15,0.18
101446,21,26016,West,SelfEmp,0.6979266927404344,0,250005,0.55,0.35,0.22,0.3
101447,30,53103,South,Salaried,0.6204414671243152,0,219278,0.3,0.25,0.18,0.08
101448,30,30620,South,Salaried,0.708060045926524,0,230337,0.3,0.25,0.18,0.08
101449,42,40134,South,Salaried,0.6479924559352749,0,156687,0.3,0.25,0.18,0.08
101450,58,89994,East,Business,0.429991141040012,0,226285,-0.05,-0.1,0.02,0.03
101451,24,42838,West,SelfEmp,0.7280216876707416,0,394221,0.55,0.35,0.22,0.3
101452,28,40155,West,SelfEmp,0.6967299838145765,0,330212,0.55,0.35,0.22,0.3
101453,32,118800,East,Business,0.21475301821549064,0,211362,-0.05,-0.1,0.02,0.03
101454,36,96344,North,Salaried,0.4392695808218189,0,101107,-0.05,-0.1,0.02,0.03
101455,52,92090,East,Business,0.45539303432906153,1,309251,-0.05,-0.12,0.15,0.18
101456,43,61647,South,Salaried,0.5996735949567479,0,260027,0.3,0.25,0.18,0.08
101457,40,85340,East,Salaried,0.1559545310974837,0,162070,-0.05,-0.1,0.02,0.03
101458,56,140630,North,Business,0.33586005116000617,0,123144,-0.05,-0.1,0.02,0.03
101459,27,45915,West,SelfEmp,0.8694928741615235,1,430667,0.55,0.35,0.22,0.3
101460,66,67940,East,Business,0.3977616335300448,0,99223,-0.05,-0.1,0.02,0.03
101461,59,59215,North,Salaried,0.248742003278895,1,240964,-0.05,-0.1,0.02,0.03
101462,39,53107,North,Business,0.24662351410905836,0,98723,-0.05,-0.1,0.02,0.03
101463,25,46703,West,SelfEmp,0.6606554524332418,0,450257,0.55,0.35,0.22,0.3
101464,32,30493,South,Salaried,0.7889561666541594,1,263695,0.3,0.25,0.18,0.08
101465,38,64544,South,Salaried,0.7590417038176196,0,169361,0.3,0.25,0.18,0.08
101466,62,101881,East,Salaried,0.3982887181053314,0,211162,-0.05,-0.1,0.02,0.03
101467,38,39339,South,Salaried,0.7422557186195629,0,172266,0.3,0.25,0.18,0.08
101468,62,145846,East,Business,0.5933718853960176,0,605475,-0.05,-0.12,0.15,0.18
101469,21,29296,West,SelfEmp,0.7648962889625073,0,310245,0.55,0.35,0.22,0.3
101470,54,108736,East,Business,0.5619616725558109,0,332154,-0.05,-0.12,0.15,0.18
101471,59,127156,North,Business,0.22873227102660323,0,139109,-0.05,-0.1,0.02,0.03
101472,25,44750,West,SelfEmp,0.789393421688772,0,421366,0.55,0.35,0.22,0.3
101473,29,30637,West,SelfEmp,0.7774708285272516,0,299715,0.55,0.35,0.22,0.3
101474,66,149700,East,Business,0.697499189163513,0,667162,-0.05,-0.12,0.15,0.18
101475,63,93675,East,Salaried,0.2695797595769921,0,89848,-0.05,-0.1,0.02,0.03
101476,31,41555,South,Salaried,0.5715966854434943,0,170400,0.3,0.25,0.18,0.08
101477,27,26725,West,SelfEmp,0.6760879188330036,0,464532,0.55,0.35,0.22,0.3
101478,50,130039,East,Business,0.4070940403210541,1,507152,-0.05,-0.12,0.15,0.18
101479,46,88856,North,Salaried,0.10516781385331715,0,164509,-0.05,-0.1,0.02,0.03
101480,58,136078,North,Salaried,0.18410939364174103,0,55749,-0.05,-0.1,0.02,0.03
101481,36,100990,East,Salaried,0.3317298630228854,0,188477,-0.05,-0.1,0.02,0.03
101482,27,29928,West,SelfEmp,0.8246168416029066,1,364349,0.55,0.35,0.22,0.3
101483,63,141833,East,Business,0.6520201718953405,1,441211,-0.05,-0.12,0.15,0.18
101484,48,100378,East,Business,0.20228207834030698,0,64495,-0.05,-0.1,0.02,0.03
101485,45,129871,East,Salaried,0.29466764310075405,0,69193,-0.05,-0.1,0.02,0.03
101486,28,41656,West,SelfEmp,0.8118620555918811,0,265218,0.55,0.35,0.22,0.3
101487,58,119187,East,Business,0.12834217617166224,0,69316,-0.05,-0.1,0.02,0.03
101488,56,50207,East,Business,0.3374983473786334,1,126347,-0.05,-0.1,0.02,0.03
101489,54,55889,East,Business,0.2300423155287076,0,114305,-0.05,-0.1,0.02,0.03
101490,61,144304,East,Business,0.6716489296752525,0,430351,-0.05,-0.12,0.15,0.18
101491,21,43006,West,SelfEmp,0.6999198878343437,0,358507,0.55,0.35,0.22,0.3
101492,48,107991,North,Salaried,0.4948895376418275,0,72846,-0.05,-0.1,0.02,0.03
101493,25,36849,West,SelfEmp,0.7108012735934032,0,378526,0.55,0.35,0.22,0.3
101494,59,119481,East,Business,0.6626071557185436,0,357238,-0.05,-0.12,0.15,0.18
101495,22,25824,West,SelfEmp,0.7078250182694993,0,404948,0.55,0.35,0.22,0.3
101496,33,112257,East,Business,0.20521476942158734,0,160167,-0.05,-0.1,0.02,0.03
101497,63,92672,East,Business,0.4818296977630087,0,484345,-0.05,-0.12,0.15,0.18
101498,59,81171,East,Business,0.4175650610947782,0,164447,-0.05,-0.1,0.02,0.03
101499,27,35493,West,SelfEmp,0.8074060835514607,0,397406,0.55,0.35,0.22,0.3
101500,46,94257,East,Salaried,0.12594645068055255,0,85950,-0.05,-0.1,0.02,0.03
101501,62,138513,East,Business,0.6834706824265515,0,383271,-0.05,-0.12,0.15,0.18
101502,28,41595,West,SelfEmp,0.7906479621859872,0,305119,0.55,0.35,0.22,0.3
101503,61,147552,North,Business,0.2678761891621986,0,216325,-0.05,-0.1,0.02,0.03
101504,23,46918,West,SelfEmp,0.7957056138764387,0,272829,0.55,0.35,0.22,0.3
101505,52,142385,East,Business,0.4921559444852147,1,654873,-0.05,-0.12,0.15,0.18
101506,50,57744,East,Salaried,0.481280831501242,0,56553,-0.05,-0.1,0.02,0.03
101507,25,35183,West,SelfEmp,0.8434732847446211,0,479479,0.55,0.35,0.22,0.3
101508,28,31402,West,SelfEmp,0.7293371865524578,0,250368,0.55,0.35,0.22,0.3
101509,35,105015,North,Business,0.29238198402070914,1,78806,-0.05,-0.1,0.02,0.03
101510,23,42829,West,SelfEmp,0.6558834286446231,0,374220,0.55,0.35,0.22,0.3
101511,52,111015,East,Business,0.5134172885429962,1,422841,-0.05,-0.12,0.15,0.18
101512,46,130748,East,Salaried,0.357479294793723,0,52751,-0.05,-0.1,0.02,0.03
101513,57,124019,North,Salaried,0.2286972793407486,0,242694,-0.05,-0.1,0.02,0.03
101514,39,63328,South,Salaried,0.5595776373144826,0,186039,0.3,0.25,0.18,0.08
101515,56,103014,East,Business,0.24918122233070583,0,84942,-0.05,-0.1,0.02,0.03
101516,46,55423,East,Salaried,0.26520330150362537,0,171190,-0.05,-0.1,0.02,0.03
101517,27,33825,West,SelfEmp,0.7302262992425645,0,428487,0.55,0.35,0.22,0.3
101518,27,49070,West,SelfEmp,0.670260935952363,0,397975,0.55,0.35,0.22,0.3
101519,42,53377,South,Salaried,0.5665260904720595,1,122766,0.3,0.25,0.18,0.08
101520,43,61984,South,Salaried,0.6936919736055134,1,146360,0.3,0.25,0.18,0.08
101521,67,94349,North,Business,0.10444851727506528,0,152878,-0.05,-0.1,0.02,0.03
101522,21,27411,West,SelfEmp,0.7400592972029588,0,350136,0.55,0.35,0.22,0.3
101523,33,89647,North,Salaried,0.21052264773362073,0,131120,-0.05,-0.1,0.02,0.03
101524,34,55116,East,Business,0.37274702341057453,0,194153,-0.05,-0.1,0.02,0.03
101525,29,38062,West,SelfEmp,0.7041538956517852,1,438255,0.55,0.35,0.22,0.3
101526,28,49689,West,SelfEmp,0.6757850157237903,1,372084,0.55,0.35,0.22,0.3
101527,68,97954,East,Business,0.5489512370693983,0,615673,-0.05,-0.12,0.15,0.18
101528,21,37282,West,SelfEmp,0.8414306508867171,0,396505,0.55,0.35,0.22,0.3
101529,22,31345,West,SelfEmp,0.8054016493967705,0,433282,0.55,0.35,0.22,0.3
101530,49,141579,North,Business,0.35137348707014837,0,86236,-0.05,-0.1,0.02,0.03
101531,33,51650,South,Salaried,0.7784164063380042,0,124460,0.3,0.25,0.18,0.08
101532,30,38714,South,Salaried,0.6828368601463987,0,126591,0.3,0.25,0.18,0.08
101533,68,115679,East,Business,0.5633911660724829,1,505947,-0.05,-0.12,0.15,0.18
101534,38,71426,East,Salaried,0.2405013524811367,0,180865,-0.05,-0.1,0.02,0.03
101535,67,117883,North,Business,0.4771928366083914,0,64720,-0.05,-0.1,0.02,0.03
101536,69,142479,North,Business,0.1285978309876085,0,56156,-0.05,-0.1,0.02,0.03
101537,66,68688,East,Salaried,0.21907213747112994,0,176657,-0.05,-0.1,0.02,0.03
101538,51,77485,North,Salaried,0.4777102334148816,0,249426,-0.05,-0.1,0.02,0.03
101539,27,45800,West,SelfEmp,0.7094976201060053,0,275460,0.55,0.35,0.22,0.3
101540,27,46973,West,SelfEmp,0.7050508216703095,0,400018,0.55,0.35,0.22,0.3
101541,24,38199,West,SelfEmp,0.8411525019631273,0,273823,0.55,0.35,0.22,0.3
101542,31,98200,North,Salaried,0.18972618998933416,1,126360,-0.05,-0.1,0.02,0.03
101543,55,92301,East,Business,0.5427415074466877,1,565710,-0.05,-0.12,0.15,0.18
101544,21,45394,West,SelfEmp,0.7961955507770079,0,335993,0.55,0.35,0.22,0.3
101545,68,111213,East,Business,0.6213270093435012,0,357534,-0.05,-0.12,0.15,0.18
101546,33,65856,North,Business,0.33678522748488404,0,118391,-0.05,-0.1,0.02,0.03
101547,22,39230,West,SelfEmp,0.7340008293853995,0,352095,0.55,0.35,0.22,0.3
101548,54,83904,East,Salaried,0.16807848645731205,0,130831,-0.05,-0.1,0.02,0.03
101549,37,31415,South,Salaried,0.587100233140202,0,219992,0.3,0.25,0.18,0.08
101550,40,145388,North,Salaried,0.3349943411457851,0,108899,-0.05,-0.1,0.02,0.03
101551,68,99167,East,Business,0.4678363442797626,0,542049,-0.05,-0.12,0.15,0.18
101552,54,126843,East,Business,0.4134025623056358,0,520716,-0.05,-0.12,0.15,0.18
101553,58,68920,East,Business,0.29958370899394227,0,147627,-0.05,-0.1,0.02,0.03
101554,63,134815,East,Business,0.30349941317949436,1,57424,-0.05,-0.1,0.02,0.03
101555,25,40839,West,SelfEmp,0.8773295182429455,0,479165,0.55,0.35,0.22,0.3
101556,35,81174,East,Business,0.3310535891863338,0,194210,-0.05,-0.1,0.02,0.03
101557,64,62280,East,Salaried,0.12089462257764422,0,248087,-0.05,-0.1,0.02,0.03
101558,28,41603,West,SelfEmp,0.715731566726095,0,317585,0.55,0.35,0.22,0.3
101559,38,91730,East,Business,0.14170114628984576,0,242613,-0.05,-0.1,0.02,0.03
101560,40,113859,North,Business,0.2485429706091288,0,158287,-0.05,-0.1,0.02,0.03
101561,25,42448,West,SelfEmp,0.8579671537059571,1,348294,0.55,0.35,0.22,0.3
101562,36,142618,East,Salaried,0.4700648360916603,0,114172,-0.05,-0.1,0.02,0.03
101563,23,37812,West,SelfEmp,0.7292821462729663,1,274321,0.55,0.35,0.22,0.3
101564,57,113460,East,Business,0.46439172395602174,1,488150,-0.05,-0.12,0.15,0.18
101565,38,93368,East,Business,0.2988990958249609,0,53390,-0.05,-0.1,0.02,0.03
101566,26,34064,West,SelfEmp,0.6817460147647023,0,275972,0.55,0.35,0.22,0.3
101567,31,64631,South,Salaried,0.609894035601403,1,192778,0.3,0.25,0.18,0.08
101568,38,90621,North,Salaried,0.33570010562475866,0,107746,-0.05,-0.1,0.02,0.03
101569,34,52866,South,Salaried,0.5622713280667977,0,230909,0.3,0.25,0.18,0.08
101570,32,64149,South,Salaried,0.7983700475666233,1,179198,0.3,0.25,0.18,0.08
101571,23,37225,West,SelfEmp,0.8698159957213102,1,481330,0.55,0.35,0.22,0.3
101572,55,106734,North,Business,0.24688562309092368,1,133415,-0.05,-0.1,0.02,0.03
101573,38,50907,South,Salaried,0.6070985845214131,1,124695,0.3,0.25,0.18,0.08
101574,55,136077,East,Business,0.5289838176870318,1,384414,-0.05,-0.12,0.15,0.18
101575,48,120675,North,Salaried,0.3427290359542787,0,52030,-0.05,-0.1,0.02,0.03
101576,37,44362,South,Salaried,0.6854242348970139,0,249770,0.3,0.25,0.18,0.08
101577,27,26383,West,SelfEmp,0.8651512256776885,0,451686,0.55,0.35,0.22,0.3
101578,33,44006,South,Salaried,0.747810724389408,0,233035,0.3,0.25,0.18,0.08
101579,43,148795,North,Business,0.20846389321104059,0,62607,-0.05,-0.1,0.02,0.03
101580,37,148954,North,Salaried,0.2275684767529906,0,245338,-0.05,-0.1,0.02,0.03
101581,30,62393,South,Salaried,0.6987690173990663,0,131254,0.3,0.25,0.18,0.08
101582,27,34505,West,SelfEmp,0.7517467126352858,0,314739,0.55,0.35,0.22,0.3
101583,26,40191,West,SelfEmp,0.7900006351596823,0,347029,0.55,0.35,0.22,0.3
101584,64,131782,East,Business,0.5350958802626081,1,420724,-0.05,-0.12,0.15,0.18
101585,52,112584,North,Salaried,0.14501071612511957,0,56608,-0.05,-0.1,0.02,0.03
101586,50,134341,East,Business,0.36992983032829596,0,220546,-0.05,-0.1,0.02,0.03
101587,69,146858,East,Business,0.4567830488231805,0,466163,-0.05,-0.12,0.15,0.18
101588,60,145942,East,Business,0.4488384870505121,1,118087,-0.05,-0.1,0.02,0.03
101589,35,148860,North,Salaried,0.4542547500814339,0,121629,-0.05,-0.1,0.02,0.03
101590,69,121902,East,Business,0.5326321202586699,1,601421,-0.05,-0.12,0.15,0.18
101591,25,33916,West,SelfEmp,0.7776980208305577,1,332146,0.55,0.35,0.22,0.3
101592,31,105864,East,Business,0.3917510311498814,0,224700,-0.05,-0.1,0.02,0.03
101593,35,37624,South,Salaried,0.6393756000411146,0,236066,0.3,0.25,0.18,0.08
101594,49,81973,East,Salaried,0.48377806327160244,0,185103,-0.05,-0.1,0.02,0.03
101595,54,133767,East,Business,0.3611119021808772,0,52100,-0.05,-0.1,0.02,0.03
101596,51,146817,North,Business,0.10424769299078399,1,177152,-0.05,-0.1,0.02,0.03
101597,41,103168,North,Salaried,0.3247951780473531,0,221624,-0.05,-0.1,0.02,0.03
101598,63,59539,North,Business,0.32311908987079835,0,192887,-0.05,-0.1,0.02,0.03
101599,64,87845,North,Salaried,0.35819707694457503,0,99283,-0.05,-0.1,0.02,0.03
101600,25,31157,West,SelfEmp,0.7527101536068778,1,338533,0.55,0.35,0.22,0.3
101601,33,61263,South,Salaried,0.6311665697681098,1,215800,0.3,0.25,0.18,0.08
101602,43,45860,South,Salaried,0.6042184238059487,0,159396,0.3,0.25,0.18,0.08
101603,35,39524,South,Salaried,0.5848893780889681,1,181152,0.3,0.25,0.18,0.08
101604,44,142928,East,Business,0.16156533782165053,1,178489,-0.05,-0.1,0.02,0.03
101605,43,127005,North,Salaried,0.49685976907845053,0,177634,-0.05,-0.1,0.02,0.03
101606,41,36614,South,Salaried,0.7302024156435709,0,259518,0.3,0.25,0.18,0.08
101607,43,99202,East,Business,0.3821054180699963,0,66620,-0.05,-0.1,0.02,0.03
101608,63,124972,East,Business,0.6764593813562252,1,491278,-0.05,-0.12,0.15,0.18
101609,51,68096,North,Salaried,0.4050296489721307,0,104571,-0.05,-0.1,0.02,0.03
101610,22,30581,West,SelfEmp,0.779952089554902,0,301538,0.55,0.35,0.22,0.3
101611,38,57664,South,Salaried,0.7710426049732038,1,275628,0.3,0.25,0.18,0.08
101612,26,48933,West,SelfEmp,0.7365182729437014,0,394628,0.55,0.35,0.22,0.3
101613,57,85280,East,Business,0.4382398136577923,0,218766,-0.05,-0.1,0.02,0.03
101614,55,118924,East,Business,0.5435149592913374,1,625118,-0.05,-0.12,0.15,0.18
101615,43,94944,North,Business,0.15179833610510107,0,137855,-0.05,-0.1,0.02,0.03
101616,66,126634,East,Business,0.5271202591545461,0,441518,-0.05,-0.12,0.15,0.18
101617,57,141641,East,Business,0.6320935547367694,1,432792,-0.05,-0.12,0.15,0.18
101618,29,25934,West,SelfEmp,0.734231931431433,0,282967,0.55,0.35,0.22,0.3
101619,42,35074,South,Salaried,0.7745327390961261,1,173085,0.3,0.25,0.18,0.08
101620,34,115081,East,Salaried,0.35721463632806183,0,78975,-0.05,-0.1,0.02,0.03
101621,22,45285,West,SelfEmp,0.793192081930364,0,425733,0.55,0.35,0.22,0.3
101622,65,77744,North,Salaried,0.2999381847142153,0,95334,-0.05,-0.1,0.02,0.03
101623,39,60382,South,Salaried,0.6351743101442493,0,212119,0.3,0.25,0.18,0.08
101624,42,36230,South,Salaried,0.6006458211122161,0,187160,0.3,0.25,0.18,0.08
101625,57,90071,North,Salaried,0.27437064877665757,1,244873,-0.05,-0.1,0.02,0.03
101626,54,94998,North,Business,0.3542561157231119,0,218451,-0.05,-0.1,0.02,0.03
101627,60,106011,East,Business,0.3968002023280439,1,124006,-0.05,-0.1,0.02,0.03
101628,52,95520,East,Business,0.6480774957805209,0,379863,-0.05,-0.12,0.15,0.18
101629,38,43197,South,Salaried,0.6602321173324122,0,237884,0.3,0.25,0.18,0.08
101630,68,62454,North,Business,0.36674412798658484,0,247487,-0.05,-0.1,0.02,0.03
101631,54,88468,East,Business,0.38100491695907734,0,187456,-0.05,-0.1,0.02,0.03
101632,59,72334,North,Business,0.42829960976451564,0,232645,-0.05,-0.1,0.02,0.03
101633,30,131884,East,Business,0.39368385974730147,0,166886,-0.05,-0.1,0.02,0.03
101634,59,107511,East,Business,0.3910680618410981,0,118108,-0.05,-0.1,0.02,0.03
101635,35,52292,South,Salaried,0.55879727113504,0,277900,0.3,0.25,0.18,0.08
101636,52,91957,East,Business,0.5052474440559579,0,619947,-0.05,-0.12,0.15,0.18
101637,24,42314,West,SelfEmp,0.7695903005947953,0,296637,0.55,0.35,0.22,0.3
101638,64,121913,East,Business,0.40764292788083706,0,464311,-0.05,-0.12,0.15,0.18
101639,42,40552,South,Salaried,0.5980980658982948,1,253229,0.3,0.25,0.18,0.08
101640,45,128663,East,Salaried,0.4988475988791362,0,205563,-0.05,-0.1,0.02,0.03
101641,32,45719,South,Salaried,0.657889767792771,0,241467,0.3,0.25,0.18,0.08
101642,41,42628,South,Salaried,0.6492502581935145,0,247395,0.3,0.25,0.18,0.08
101643,34,108552,North,Salaried,0.46855370266137053,0,85833,-0.05,-0.1,0.02,0.03
101644,51,80595,North,Salaried,0.3057908995502786,0,188577,-0.05,-0.1,0.02,0.03
101645,30,40112,South,Salaried,0.5995909015600212,0,270200,0.3,0.25,0.18,0.08
101646,51,55478,North,Business,0.4035324276141746,0,206547,-0.05,-0.1,0.02,0.03
101647,41,43164,South,Salaried,0.5524642848588432,0,166804,0.3,0.25,0.18,0.08
101648,63,95836,North,Salaried,0.3817173794770907,1,187006,-0.05,-0.1,0.02,0.03
101649,32,51652,South,Salaried,0.6691076108753883,0,154218,0.3,0.25,0.18,0.08
101650,42,141984,East,Salaried,0.34458217802115454,0,97378,-0.05,-0.1,0.02,0.03
101651,22,46112,West,SelfEmp,0.8214843238056382,0,486995,0.55,0.35,0.22,0.3
101652,46,149028,North,Business,0.22434503429304875,0,215902,-0.05,-0.1,0.02,0.03
101653,23,31584,West,SelfEmp,0.794328506614125,0,393336,0.55,0.35,0.22,0.3
101654,49,132049,East,Business,0.46374491787309424,0,174605,-0.05,-0.1,0.02,0.03
101655,33,42736,South,Salaried,0.5952362385593738,1,138140,0.3,0.25,0.18,0.08
101656,21,44580,West,SelfEmp,0.8627624845828267,0,391691,0.55,0.35,0.22,0.3
101657,24,25414,West,SelfEmp,0.8562242018021998,0,258146,0.55,0.35,0.22,0.3
101658,61,121544,East,Business,0.48075251732116586,0,688001,-0.05,-0.12,0.15,0.18
101659,30,76108,East,Salaried,0.4730210306848014,0,194678,-0.05,-0.1,0.02,0.03
101660,28,27148,West,SelfEmp,0.8595760039071809,1,451796,0.55,0.35,0.22,0.3
101661,33,119769,East,Salaried,0.33175026039903177,0,218662,-0.05,-0.1,0.02,0.03
101662,22,46712,West,SelfEmp,0.6903433424522059,0,326033,0.55,0.35,0.22,0.3
101663,28,42990,West,SelfEmp,0.6859227993485131,0,251324,0.55,0.35,0.22,0.3
101664,60,109506,East,Business,0.6867336298536568,0,534730,-0.05,-0.12,0.15,0.18
101665,25,27894,West,SelfEmp,0.8964386991969975,0,297563,0.55,0.35,0.22,0.3
101666,29,29862,West,SelfEmp,0.7713758272053067,0,299165,0.55,0.35,0.22,0.3
101667,42,57189,South,Salaried,0.7571083970082291,0,231115,0.3,0.25,0.18,0.08
101668,66,136426,North,Business,0.4780185592086025,0,58127,-0.05,-0.1,0.02,0.03
101669,38,113501,North,Business,0.13901563743228965,0,232390,-0.05,-0.1,0.02,0.03
101670,55,103296,East,Salaried,0.27520402449551634,0,56747,-0.05,-0.1,0.02,0.03
101671,49,58038,North,Salaried,0.29525556906576705,0,126798,-0.05,-0.1,0.02,0.03
101672,50,80270,North,Business,0.4223193935629598,0,131392,-0.05,-0.1,0.02,0.03
101673,50,77789,East,Salaried,0.30150222723607834,1,221063,-0.05,-0.1,0.02,0.03
101674,66,121726,East,Business,0.5063655018665386,1,338328,-0.05,-0.12,0.15,0.18
101675,46,105645,North,Business,0.29102544389912166,0,113689,-0.05,-0.1,0.02,0.03
101676,42,120669,North,Salaried,0.48484494280065693,0,147412,-0.05,-0.1,0.02,0.03
101677,40,66114,North,Business,0.31061927500736275,0,178692,-0.05,-0.1,0.02,0.03
101678,27,43267,West,SelfEmp,0.8490315922222167,0,450784,0.55,0.35,0.22,0.3
101679,33,104074,North,Salaried,0.4121353753799454,0,183827,-0.05,-0.1,0.02,0.03
101680,21,38559,West,SelfEmp,0.7785105440388154,0,275618,0.55,0.35,0.22,0.3
101681,63,105946,East,Business,0.4730719969475231,0,80467,-0.05,-0.1,0.02,0.03
101682,25,25918,West,SelfEmp,0.7687714771401737,0,474179,0.55,0.35,0.22,0.3
101683,63,140233,East,Business,0.47852995531876397,0,670048,-0.05,-0.12,0.15,0.18
101684,53,112300,East,Business,0.4710649506188988,1,617177,-0.05,-0.12,0.15,0.18
101685,61,50414,North,Business,0.16533092382474368,0,139889,-0.05,-0.1,0.02,0.03
101686,66,93407,North,Salaried,0.22085784513953619,0,155632,-0.05,-0.1,0.02,0.03
101687,41,53012,South,Salaried,0.750660195194365,0,139335,0.3,0.25,0.18,0.08
101688,36,51537,North,Business,0.3862808216969724,0,149760,-0.05,-0.1,0.02,0.03
101689,42,57981,South,Salaried,0.7700475485840187,0,145820,0.3,0.25,0.18,0.08
101690,54,69661,East,Salaried,0.2507569669916848,0,65913,-0.05,-0.1,0.02,0.03
101691,58,137540,East,Business,0.4638467456956455,0,548811,-0.05,-0.12,0.15,0.18
101692,33,49475,South,Salaried,0.6531772905150498,0,237939,0.3,0.25,0.18,0.08
101693,27,25892,West,SelfEmp,0.8142613540885606,0,345839,0.55,0.35,0.22,0.3
101694,57,137440,East,Business,0.6453833796269322,0,460472,-0.05,-0.12,0.15,0.18
101695,26,44695,West,SelfEmp,0.7602192502119511,0,362257,0.55,0.35,0.22,0.3
101696,38,88126,East,Salaried,0.4364847347624058,0,195655,-0.05,-0.1,0.02,0.03
