customer_id,age,region,employment_type,industry,vintage,annual_income,bureau_score,dti,utilization,ltv,ead,lgd_actual,pd_score,default_flag,month
624,62,South,SelfEmployed,Transport,2025Q3,158776.34,779.0,39.49,45.82,80.56,58934.0,0.1434,0.42679,0,2026_04
625,26,East,Salaried,Retail,2025Q1,86821.32,724.0,51.23,76.67,71.15,108091.0,0.3645,0.81745,0,2026_04
626,51,South,SelfEmployed,Healthcare,2025Q1,63055.1624,671.0,65.39,62.58,76.73,95684.0,0.6497,0.86948,1,2026_04
627,25,South,Salaried,Construction,2025Q3,96310.51999999999,781.0,54.03,22.06,69.3,128596.0,0.4865,0.30486,1,2026_04
628,60,East,Salaried,Transport,2025Q1,66907.0,693.0,67.68,29.95,48.12,91979.0,0.4978,0.5085,0,2026_04
629,60,North,Salaried,Manufacturing,2025Q2,67047.0,720.0,36.92,12.13,79.0,87979.0,0.5556,0.1746,0,2026_04
630,50,South,Salaried,IT,2025Q2,82236.84,751.0,41.7,90.11,67.1,47903.0,0.3708,0.80517,0,2026_04
631,25,East,SelfEmployed,Transport,2025Q1,85299.64,796.0,25.82,84.79,74.89,84453.0,0.37,0.61474,0,2026_04
632,32,West,Salaried,Transport,2025Q2,103144.0,730.0,69.14,12.63,42.49,57653.0,0.3496,0.29866,0,2026_04
633,27,South,Salaried,Manufacturing,2024Q4,108656.48,850.0,13.31,56.67,47.81,34603.0,0.3407,0.12153,0,2026_04
634,65,South,Salaried,Healthcare,2025Q2,103106.72,705.0,31.52,91.44,72.42,90219.0,0.2765,0.78657,0,2026_04
635,33,North,Salaried,Retail,2025Q3,101414.0,726.0,27.86,72.24,65.27,35748.0,0.5159,0.53611,0,2026_04
636,69,South,Salaried,Retail,2025Q4,97743.07999999999,676.0,33.19,49.26,52.48,70961.0,0.2868,0.35653,0,2026_04
637,24,South,Salaried,Construction,2025Q1,94797.6464,728.0,65.06,26.7,53.24,56590.0,0.3161,0.43745,0,2026_04
638,62,North,SelfEmployed,Healthcare,2025Q1,89926.32,726.0,32.08,30.11,74.74,49333.0,0.1911,0.23845,0,2026_04
639,23,South,Salaried,Manufacturing,2025Q2,37943.1,768.0,65.02,71.26,43.24,195581.0,0.4496,0.76298,1,2026_04
640,32,South,Salaried,Healthcare,2025Q2,86894.54,734.0,35.4,75.25,63.88,230222.0,0.5411,0.63288,0,2026_04
641,21,North,Salaried,Healthcare,2025Q4,114424.0,681.0,61.29,52.58,68.77,59409.0,0.0823,0.75262,0,2026_04
642,47,South,SelfEmployed,Retail,2025Q4,56334.2,724.0,41.31,15.89,56.95,146993.0,0.5357,0.15943,0,2026_04
643,63,North,Salaried,Manufacturing,2025Q3,70199.0,673.0,28.68,89.05,85.13,24173.0,0.4386,0.81202,0,2026_04
644,33,South,Salaried,IT,2024Q4,73787.18,740.0,36.96,81.03,43.12,31980.0,0.5024,0.60032,0,2026_04
645,37,North,Salaried,Transport,2025Q3,84753.0,679.0,35.46,17.65,87.62,70069.0,0.3948,0.25695,0,2026_04
646,28,West,Salaried,Retail,2025Q1,60832.240000000005,633.0,25.59,10.11,79.78,34661.0,0.4221,0.14425,0,2026_04
647,52,East,Salaried,Manufacturing,2025Q2,81432.0,648.0,27.38,53.23,64.54,95125.0,0.3899,0.41583,0,2026_04
648,40,East,SelfEmployed,Construction,2025Q3,92831.0,645.0,21.19,30.57,90.85,89436.0,0.2301,0.27157,0,2026_04
649,37,West,Salaried,Transport,2025Q2,29743.0,681.0,30.16,30.49,78.62,70742.0,0.3355,0.27392,1,2026_04
650,54,South,Salaried,Transport,2025Q2,76956.86,663.0,47.46,12.85,91.21,383480.0,0.2912,0.35937,0,2026_04
651,55,North,SelfEmployed,Retail,2025Q3,70436.0,709.0,33.19,90.8,65.99,94619.0,0.4803,0.77018,0,2026_04
652,55,South,Salaried,Construction,2025Q3,35088.32,688.0,52.74,79.71,64.91,109450.0,0.3177,0.84656,0,2026_04
653,58,East,Salaried,Retail,2025Q4,94105.0,738.0,69.22,15.25,69.19,102733.0,0.4086,0.43947,0,2026_04
654,62,East,Salaried,Healthcare,2024Q4,87782.0,731.0,32.63,83.89,43.6,38922.0,0.2194,0.59193,0,2026_04
655,44,South,Salaried,Manufacturing,2025Q4,79075.62,692.0,37.76,66.47,89.97,286408.0,0.5711,0.72897,1,2026_04
656,38,North,Salaried,Construction,2024Q4,95262.0,778.0,19.85,34.29,76.72,27372.0,0.3813,0.15281,0,2026_04
657,66,South,Salaried,Transport,2025Q3,82749.14,659.0,33.53,83.41,73.97,89282.0,0.1876,0.78392,0,2026_04
658,68,South,SelfEmployed,Retail,2024Q4,57859.82,765.0,53.61,58.82,90.96,123135.0,0.4712,0.75481,0,2026_04
659,59,East,Business,Transport,2025Q1,90229.0,719.0,23.04,81.38,94.65,145590.0,0.3801,0.7128,0,2026_04
660,53,East,Salaried,Construction,2025Q4,102356.0,688.0,20.92,47.23,48.99,58815.0,0.4449,0.20725,0,2026_04
661,69,South,Salaried,Transport,2025Q4,49683.7,772.0,32.58,50.06,81.19,123061.0,0.7279,0.40235,0,2026_04
662,43,West,Salaried,Retail,2025Q4,102013.0,741.0,59.12,31.19,71.9,35108.0,0.4875,0.4955,0,2026_04
663,45,East,SelfEmployed,Retail,2025Q2,72912.0,651.0,47.42,39.89,65.35,235462.0,0.4813,0.50812,0,2026_04
664,57,North,Salaried,IT,2025Q2,95321.0,730.0,67.45,56.1,93.77,65247.0,0.3074,0.86231,0,2026_04
665,47,North,Salaried,Transport,2025Q3,83799.0,730.0,64.27,90.24,86.76,51653.0,0.3629,0.94868,0,2026_04
666,21,North,SelfEmployed,IT,2025Q3,75699.0,765.0,19.07,59.01,78.32,46795.0,0.3072,0.33737,0,2026_04
667,41,North,SelfEmployed,IT,2025Q2,93480.0,742.0,12.55,18.26,61.05,90057.0,0.1928,0.05459,0,2026_04
668,69,North,SelfEmployed,Transport,2025Q4,71672.0,746.0,33.95,5.63,76.63,24196.0,0.2985,0.10925,0,2026_04
669,30,North,Salaried,Construction,2025Q2,107007.0,686.0,41.32,81.59,69.24,135853.0,0.4862,0.79638,0,2026_04
670,51,South,SelfEmployed,Healthcare,2024Q4,104450.92,698.0,40.93,37.79,53.72,48148.0,0.3958,0.31775,0,2026_04
671,64,North,SelfEmployed,Retail,2025Q4,66323.0,696.0,18.05,33.35,64.77,182246.0,0.21,0.14901,0,2026_04
672,45,West,Salaried,Manufacturing,2025Q2,75819.0,622.0,17.49,77.07,51.67,30647.0,0.3371,0.50381,0,2026_04
673,40,North,Salaried,IT,2025Q3,70646.0,781.0,12.81,90.08,67.52,80212.0,0.2557,0.50151,0,2026_04
674,22,South,Salaried,Construction,2025Q2,84018.14,648.0,61.05,72.32,79.61,107766.0,0.4059,0.90381,1,2026_04
675,68,South,Business,Transport,2025Q1,97507.0648,725.0,66.86,20.65,42.02,116256.0,0.2679,0.34867,0,2026_04
676,35,West,Salaried,Construction,2025Q2,38311.0,692.0,16.94,40.22,82.1,50935.0,0.2834,0.2396,0,2026_04
677,48,North,Salaried,Construction,2025Q4,44542.0,697.0,22.79,73.35,41.1,30813.0,0.1957,0.39976,0,2026_04
678,33,South,Salaried,Transport,2025Q2,73237.28,747.0,15.39,86.62,68.45,53111.0,0.5498,0.53453,0,2026_04
679,34,West,SelfEmployed,Manufacturing,2025Q3,84648.0,667.0,62.65,94.87,71.54,165489.0,0.3437,0.95152,0,2026_04
680,22,West,Salaried,Transport,2024Q4,56468.0,735.0,67.52,51.04,81.87,316347.0,0.3364,0.79857,0,2026_04
681,54,West,Salaried,Manufacturing,2025Q1,77757.48000000001,736.0,25.71,79.03,81.86,23482.0,0.39,0.64825,0,2026_04
682,55,South,Salaried,Transport,2025Q4,57787.439999999995,667.0,28.22,9.2,62.96,43626.0,0.3988,0.10239,0,2026_04
683,57,North,Business,IT,2025Q3,68831.0,760.0,31.76,30.72,43.65,21749.0,0.2678,0.12909,0,2026_04
684,45,East,Salaried,Manufacturing,2025Q1,102801.72,785.0,40.15,38.44,78.14,49818.0,0.3784,0.34686,0,2026_04
685,68,West,Salaried,IT,2025Q2,71422.0,821.0,50.95,92.8,68.1,46792.0,0.3611,0.84327,0,2026_04
686,35,East,SelfEmployed,Manufacturing,2025Q1,65303.44,696.0,40.26,5.31,58.32,31670.0,0.4726,0.11989,0,2026_04
687,32,East,Salaried,Manufacturing,2024Q4,83294.0,721.0,67.06,32.72,52.92,234241.0,0.4402,0.5252,0,2026_04
688,29,South,Business,Transport,2025Q1,92799.0936,724.0,15.99,88.74,46.59,163213.0,0.3489,0.47626,0,2026_04
689,51,West,Salaried,Manufacturing,2025Q1,72610.08,747.0,57.92,32.6,56.23,86714.0,0.3529,0.41266,0,2026_04
690,34,North,Salaried,IT,2025Q2,66044.0,806.0,30.07,25.26,65.22,67699.0,0.3245,0.1239,0,2026_04
691,49,South,Salaried,Transport,2025Q2,88809.31999999999,737.0,32.65,70.71,66.27,136592.0,0.3631,0.56833,0,2026_04
692,68,South,Salaried,Retail,2025Q4,94298.92,738.0,52.53,72.08,72.05,36277.0,0.3461,0.79184,1,2026_04
693,63,South,Salaried,IT,2025Q2,102099.98,650.0,65.76,47.5,59.94,86410.0,0.3691,0.74231,0,2026_04
694,58,North,Salaried,Retail,2025Q1,72779.36,823.0,52.97,90.22,90.59,47875.0,0.1738,0.89209,0,2026_04
695,62,North,SelfEmployed,Construction,2024Q4,91879.0,684.0,56.55,23.24,67.27,377168.0,0.2732,0.42159,0,2026_04
696,28,East,Salaried,Transport,2025Q2,99760.0,564.0,55.05,87.21,63.3,28262.0,0.5224,0.92928,1,2026_04
697,68,South,Salaried,Construction,2025Q4,79474.18,585.0,29.26,73.0,42.65,60442.0,0.2709,0.58654,0,2026_04
698,23,East,Salaried,Transport,2025Q4,112986.0,728.0,55.42,38.14,72.95,29550.0,0.3333,0.54153,0,2026_04
699,22,North,Business,Transport,2025Q1,88582.2,640.0,57.07,77.62,73.16,123806.0,0.3753,0.89809,0,2026_04
700,36,South,Salaried,IT,2025Q2,119447.68,713.0,42.0,16.99,72.08,123610.0,0.3294,0.2243,0,2026_04
701,39,South,Salaried,Retail,2025Q2,96766.42,628.0,42.21,16.79,88.82,44874.0,0.2822,0.3625,0,2026_04
702,50,North,Salaried,Transport,2025Q4,31832.0,727.0,55.58,88.69,81.96,30651.0,0.4605,0.91528,0,2026_04
703,61,South,Salaried,Retail,2025Q2,65838.54,741.0,59.02,13.53,87.71,55823.0,0.2256,0.39826,0,2026_04
704,36,North,Salaried,Transport,2025Q1,36389.68,720.0,30.23,5.37,43.27,44868.0,0.103,0.05523,0,2026_04
705,51,North,Business,Retail,2024Q4,64029.0,672.0,58.09,40.01,57.5,76487.0,0.5046,0.56868,0,2026_04
706,48,West,Salaried,Construction,2025Q1,65058.72,758.0,58.85,14.35,57.53,227257.0,0.1952,0.25747,0,2026_04
707,24,South,SelfEmployed,IT,2025Q2,95614.92,688.0,24.05,82.67,76.14,116186.0,0.4369,0.68132,0,2026_04
708,30,West,Salaried,Transport,2025Q1,63488.280000000006,700.0,53.02,88.04,64.67,124420.0,0.3035,0.88089,0,2026_04
709,65,South,Salaried,Healthcare,2025Q3,107963.7,682.0,21.19,48.42,82.76,72914.0,0.5303,0.35837,0,2026_04
710,38,East,Business,Retail,2025Q3,63287.0,695.0,15.58,43.29,61.14,465326.0,0.3202,0.1788,0,2026_04
711,67,West,Salaried,Retail,2025Q2,72788.0,813.0,44.47,53.51,52.19,79346.0,0.285,0.38541,0,2026_04
712,52,East,Business,Healthcare,2025Q2,49007.0,710.0,64.52,25.36,56.0,121531.0,0.4565,0.44962,0,2026_04
713,50,South,Salaried,IT,2024Q4,109147.15999999999,640.0,12.13,31.82,50.04,157794.0,0.4988,0.10522,0,2026_04
714,56,South,Business,Retail,2025Q1,103307.2784,657.0,59.59,14.09,50.88,70560.0,0.5444,0.31751,0,2026_04
715,29,South,Salaried,IT,2024Q4,72095.18,695.0,40.39,45.18,51.93,84561.0,0.05,0.37364,0,2026_04
716,56,West,Salaried,Retail,2025Q2,42983.0,666.0,61.65,60.05,40.89,49075.0,0.1124,0.71709,0,2026_04
717,49,West,Salaried,Manufacturing,2025Q2,74795.0,762.0,60.61,88.72,79.38,74058.0,0.2193,0.91803,1,2026_04
718,36,West,Salaried,Retail,2025Q4,85804.0,632.0,62.52,71.52,61.98,203702.0,0.2159,0.8793,0,2026_04
719,48,North,Salaried,Manufacturing,2024Q4,64128.0,703.0,56.13,70.08,41.25,165172.0,0.2908,0.71951,0,2026_04
720,41,East,Salaried,Transport,2025Q2,138771.0,766.0,60.58,32.72,60.35,118336.0,0.3561,0.4447,0,2026_04
721,67,West,Salaried,IT,2025Q3,125634.0,675.0,20.56,84.95,89.8,138304.0,0.373,0.73482,0,2026_04
722,22,North,Salaried,Retail,2025Q4,36279.0,734.0,28.23,90.23,68.12,71239.0,0.4165,0.71217,0,2026_04
723,66,North,SelfEmployed,Construction,2025Q1,47062.6,708.0,24.55,88.9,94.27,142019.0,0.2663,0.78821,0,2026_04
724,55,East,Salaried,Construction,2025Q4,91468.0,708.0,54.55,8.49,69.7,65735.0,0.3392,0.26045,0,2026_04
725,48,East,Salaried,Healthcare,2025Q1,48946.76,738.0,19.22,59.39,92.95,23309.0,0.3425,0.43721,1,2026_04
726,56,West,Salaried,Construction,2025Q3,84573.0,608.0,20.93,62.89,51.1,263738.0,0.352,0.41276,0,2026_04
727,51,North,Salaried,Manufacturing,2025Q1,73846.56,776.0,62.74,31.56,55.95,63387.0,0.2893,0.42573,1,2026_04
728,53,West,Salaried,Construction,2024Q4,79011.0,606.0,52.35,94.32,78.5,152970.0,0.3755,0.94657,0,2026_04
729,43,North,Salaried,Construction,2025Q1,97032.40000000001,772.0,62.52,31.21,94.28,56731.0,0.2255,0.61287,0,2026_04
730,61,North,Business,Construction,2025Q1,115170.20000000001,734.0,18.36,24.5,85.39,11125.0,0.5565,0.13919,0,2026_04
731,37,North,SelfEmployed,Retail,2025Q4,89902.0,736.0,33.94,48.57,70.45,69496.0,0.2445,0.38582,0,2026_04
732,66,West,Salaried,Healthcare,2025Q3,49698.0,799.0,26.99,34.08,44.68,20147.0,0.3974,0.10672,0,2026_04
733,69,East,Salaried,IT,2025Q1,76909.24,775.0,10.58,88.16,60.04,124089.0,0.3111,0.42636,0,2026_04
734,21,South,Salaried,Healthcare,2024Q4,61472.24,755.0,27.07,44.61,44.75,62290.0,0.291,0.1791,0,2026_04
735,62,South,Salaried,Manufacturing,2025Q4,122018.57999999999,694.0,32.77,41.91,57.12,171649.0,0.1686,0.29265,0,2026_04
736,43,West,Salaried,Retail,2025Q3,97329.0,690.0,15.53,61.33,54.23,86106.0,0.285,0.28428,0,2026_04
737,68,South,Salaried,Transport,2025Q3,84659.22,756.0,43.99,12.3,61.37,35558.0,0.3209,0.15122,0,2026_04
738,47,West,Salaried,Retail,2025Q2,96240.0,735.0,32.99,73.11,86.05,116875.0,0.2805,0.68782,0,2026_04
739,45,South,Salaried,Construction,2024Q4,74298.54,727.0,12.79,74.16,48.27,24545.0,0.431,0.30989,0,2026_04
740,52,South,Salaried,Construction,2025Q4,104622.93999999999,707.0,52.24,47.66,56.83,58985.0,0.5506,0.54136,1,2026_04
741,39,South,SelfEmployed,Manufacturing,2025Q4,61784.32,688.0,53.76,91.01,54.36,19836.0,0.3415,0.88025,0,2026_04
742,44,South,Salaried,Transport,2024Q4,97760.93999999999,634.0,60.07,57.14,56.29,93439.0,0.4114,0.76469,0,2026_04
743,23,East,SelfEmployed,Retail,2025Q3,119800.0,745.0,39.13,67.57,59.83,86952.0,0.4987,0.56961,1,2026_04
744,32,South,Business,Transport,2025Q1,51586.1848,700.0,68.12,88.19,53.44,79881.0,0.2216,0.92142,1,2026_04
745,55,North,Salaried,IT,2024Q4,88441.0,696.0,64.84,64.97,91.84,37983.0,0.5627,0.89747,0,2026_04
746,35,West,Salaried,Healthcare,2025Q4,90414.0,610.0,43.08,43.86,63.11,188468.0,0.1917,0.52877,0,2026_04
747,37,South,Salaried,Retail,2024Q4,49948.78,715.0,36.7,7.23,46.28,138150.0,0.3499,0.08365,0,2026_04
748,52,South,Business,Transport,2025Q3,43028.5,635.0,10.18,70.55,65.72,86149.0,0.4309,0.41447,0,2026_04
749,27,West,Business,IT,2025Q2,57100.0,686.0,52.66,91.84,50.14,48699.0,0.5355,0.87013,0,2026_04
750,39,East,Salaried,IT,2025Q2,78698.0,754.0,43.9,47.32,51.89,57245.0,0.3488,0.37522,0,2026_04
751,27,North,Salaried,Healthcare,2025Q1,83234.24,713.0,66.25,35.58,55.68,72349.0,0.3624,0.56612,0,2026_04
752,25,West,SelfEmployed,IT,2025Q1,65098.280000000006,704.0,45.65,51.73,46.86,33838.0,0.5456,0.46124,0,2026_04
753,60,East,Salaried,Manufacturing,2025Q3,128266.0,670.0,69.57,70.56,79.66,132878.0,0.1696,0.92174,0,2026_04
754,41,South,SelfEmployed,IT,2025Q1,91369.57920000001,680.0,61.23,5.06,83.56,176581.0,0.2292,0.37965,0,2026_04
755,68,North,Business,Transport,2025Q2,91317.0,797.0,67.22,84.85,61.69,241918.0,0.203,0.88742,0,2026_04
756,68,West,Salaried,Manufacturing,2025Q3,69239.0,753.0,29.66,84.77,77.89,57493.0,0.2198,0.70502,0,2026_04
757,67,East,Salaried,IT,2025Q3,81746.0,685.0,18.96,53.72,61.39,191777.0,0.2391,0.28696,0,2026_04
758,27,South,Salaried,Construction,2025Q3,101086.65999999999,704.0,57.81,16.01,49.02,200233.0,0.4979,0.27017,0,2026_04
759,57,West,Salaried,IT,2024Q4,103000.0,724.0,57.17,65.46,61.84,46983.0,0.5324,0.75618,0,2026_04
760,43,West,Salaried,Manufacturing,2025Q1,94511.6,734.0,22.69,17.41,70.63,36219.0,0.3957,0.09922,0,2026_04
761,31,North,SelfEmployed,IT,2025Q4,72408.0,709.0,55.88,50.68,42.25,156470.0,0.4677,0.53763,0,2026_04
762,30,South,Business,IT,2025Q2,62912.32,613.0,44.92,13.43,76.0,49813.0,0.4481,0.31574,0,2026_04
763,41,North,Business,IT,2025Q1,40770.72,708.0,16.57,58.02,80.84,43751.0,0.3502,0.36615,0,2026_04
764,61,East,Salaried,Manufacturing,2025Q2,93214.0,705.0,40.11,33.63,87.3,129501.0,0.4612,0.41974,0,2026_04
765,53,North,SelfEmployed,IT,2025Q1,38674.04,823.0,65.87,79.79,45.65,27719.0,0.4409,0.79847,1,2026_04
766,40,East,SelfEmployed,Healthcare,2025Q4,79612.0,850.0,40.39,77.0,40.01,53526.0,0.4276,0.47446,0,2026_04
767,53,West,Salaried,Transport,2025Q2,69493.0,745.0,57.32,94.86,44.03,19834.0,0.3607,0.86697,0,2026_04
768,60,West,Salaried,Healthcare,2025Q4,85562.0,673.0,11.73,28.18,90.83,40599.0,0.3725,0.16516,0,2026_04
769,55,South,Salaried,Manufacturing,2025Q2,102590.65999999999,747.0,53.68,10.56,82.11,46156.0,0.3297,0.28745,0,2026_04
770,54,West,Business,Construction,2024Q4,113841.0,617.0,66.81,44.87,85.95,43254.0,0.1388,0.83919,1,2026_04
771,56,North,Salaried,Healthcare,2024Q4,97560.0,681.0,39.97,12.51,68.44,54119.0,0.3423,0.18906,0,2026_04
772,47,West,SelfEmployed,Transport,2025Q2,60894.0,621.0,30.26,21.06,68.97,17361.0,0.3565,0.21408,0,2026_04
773,39,North,Salaried,Retail,2025Q2,79442.0,740.0,48.8,58.76,56.42,36149.0,0.2427,0.57806,0,2026_04
774,63,South,SelfEmployed,Transport,2025Q4,54666.64,643.0,64.98,58.29,86.35,187476.0,0.2925,0.88192,0,2026_04
775,25,West,Salaried,Healthcare,2025Q3,63645.0,694.0,20.61,8.9,85.64,90104.0,0.4341,0.10158,0,2026_04
776,49,North,Salaried,Retail,2025Q2,92060.0,708.0,34.22,44.86,61.57,51090.0,0.4552,0.33933,0,2026_04
777,30,North,Salaried,Manufacturing,2025Q1,51193.4,708.0,19.38,52.72,58.11,46223.0,0.1508,0.25183,0,2026_04
778,60,East,Salaried,Transport,2025Q1,63148.8,684.0,39.8,29.12,80.61,124947.0,0.2665,0.3617,0,2026_04
779,33,East,SelfEmployed,Construction,2025Q1,48994.6,729.0,42.43,83.48,41.44,77662.0,0.4455,0.68165,0,2026_04
780,49,East,Salaried,Retail,2024Q4,96457.0,641.0,66.65,19.5,87.3,33341.0,0.1982,0.63674,1,2026_04
781,25,East,Salaried,Retail,2025Q4,70986.0,806.0,34.75,27.85,64.54,50337.0,0.3344,0.16037,0,2026_04
782,32,South,Salaried,Transport,2024Q4,23115.539999999997,653.0,44.02,19.13,64.27,30768.0,0.2006,0.27279,0,2026_04
783,33,South,Salaried,Healthcare,2025Q1,104503.2968,712.0,63.12,15.49,76.8,45035.0,0.2433,0.43733,0,2026_04
784,42,South,Salaried,Retail,2025Q2,99013.95999999999,744.0,29.28,84.11,75.52,118132.0,0.3923,0.69347,0,2026_04
785,60,North,Salaried,Manufacturing,2025Q1,27247.64,748.0,50.45,30.01,54.63,110122.0,0.4253,0.30391,0,2026_04
786,35,West,Business,Transport,2025Q2,98371.0,753.0,55.43,70.03,91.88,150302.0,0.4757,0.84828,0,2026_04
787,33,East,Salaried,Manufacturing,2025Q4,118067.0,622.0,29.83,43.52,94.25,80783.0,0.6856,0.52003,0,2026_04
788,21,South,SelfEmployed,Transport,2025Q3,70818.65999999999,660.0,19.86,62.23,68.93,25428.0,0.3273,0.43082,0,2026_04
789,58,South,Business,Manufacturing,2025Q2,78702.44,717.0,40.17,88.54,70.88,30578.0,0.3334,0.8174,0,2026_04
790,63,West,Salaried,Healthcare,2024Q4,72032.0,736.0,31.41,81.01,70.49,101911.0,0.5037,0.67253,0,2026_04
791,65,North,Salaried,Transport,2025Q1,85553.56,779.0,25.99,11.21,66.72,78530.0,0.4851,0.07151,0,2026_04
792,21,East,Salaried,Construction,2025Q1,97362.68000000001,682.0,68.41,81.07,91.99,32486.0,0.4154,0.95405,0,2026_04
793,31,South,Business,Healthcare,2025Q1,43432.8504,660.0,40.13,45.66,53.46,57547.0,0.3038,0.41616,0,2026_04
794,63,East,Business,Manufacturing,2025Q2,62346.0,680.0,61.39,36.51,45.94,276466.0,0.4389,0.50544,0,2026_04
795,60,North,Salaried,Transport,2025Q4,82541.0,834.0,21.72,65.51,91.13,140380.0,0.2793,0.42175,0,2026_04
796,42,West,SelfEmployed,Healthcare,2025Q2,87755.0,793.0,66.37,90.52,51.72,208779.0,0.2709,0.88794,0,2026_04
797,55,West,Salaried,Manufacturing,2024Q4,90186.0,701.0,57.67,13.47,81.2,32034.0,0.3832,0.3903,0,2026_04
798,64,East,Business,IT,2025Q1,69172.04000000001,781.0,58.52,74.13,51.21,235455.0,0.5983,0.75004,0,2026_04
799,26,East,Business,IT,2025Q2,57949.0,679.0,33.39,23.32,92.81,50811.0,0.3159,0.30482,0,2026_04
800,48,West,Salaried,Retail,2025Q1,96261.44,762.0,39.14,39.21,83.51,219816.0,0.357,0.38981,0,2026_04
801,51,East,Salaried,Construction,2024Q4,49459.0,634.0,45.6,83.64,90.53,93978.0,0.1609,0.90655,0,2026_04
802,28,North,Salaried,IT,2025Q3,67693.0,730.0,57.39,54.12,92.3,113544.0,0.2414,0.78132,0,2026_04
803,25,East,Salaried,Manufacturing,2025Q3,80445.0,766.0,60.94,11.07,44.64,118926.0,0.3936,0.20003,0,2026_04
804,62,East,SelfEmployed,Healthcare,2025Q3,92128.0,692.0,14.68,50.72,63.84,78367.0,0.4075,0.23116,0,2026_04
805,68,South,Salaried,Transport,2025Q1,62873.55440000001,744.0,64.24,76.07,75.65,110020.0,0.5828,0.88801,1,2026_04
806,64,East,Salaried,Healthcare,2025Q2,98827.0,679.0,66.25,52.6,84.14,35840.0,0.2244,0.83917,0,2026_04
807,37,West,Salaried,Retail,2025Q1,102368.40000000001,727.0,45.57,20.02,53.28,66819.0,0.3665,0.19926,0,2026_04
808,58,West,Business,Healthcare,2025Q4,64429.0,684.0,21.21,45.05,90.3,126309.0,0.2956,0.36042,0,2026_04
809,29,South,Salaried,IT,2025Q2,84401.65999999999,755.0,59.1,88.19,52.15,78921.0,0.3841,0.85937,0,2026_04
810,30,North,Salaried,Healthcare,2024Q4,86154.0,640.0,42.92,64.24,87.64,57209.0,0.2858,0.78479,0,2026_04
811,40,West,Salaried,IT,2025Q3,71475.0,654.0,59.03,70.69,68.2,86131.0,0.1419,0.86199,0,2026_04
812,34,West,Business,IT,2025Q2,32344.0,782.0,58.89,75.73,68.35,28147.0,0.427,0.82028,1,2026_04
813,34,North,SelfEmployed,Construction,2025Q2,88855.0,575.0,15.2,13.16,60.57,152098.0,0.2609,0.09294,0,2026_04
814,46,West,Salaried,Retail,2025Q3,91602.0,675.0,46.42,57.34,45.69,17064.0,0.3219,0.54892,0,2026_04
815,49,West,Salaried,Manufacturing,2024Q4,107182.0,702.0,38.99,38.83,59.09,71864.0,0.3581,0.32773,0,2026_04
816,69,South,Salaried,IT,2025Q1,61940.4352,729.0,66.77,17.52,63.47,124510.0,0.3469,0.41553,0,2026_04
817,47,East,Salaried,Transport,2025Q1,58257.16,684.0,27.8,23.24,66.35,77426.0,0.05,0.16405,0,2026_04
818,45,South,Salaried,Retail,2025Q2,53707.84,648.0,22.36,75.3,80.65,52662.0,0.1589,0.65457,1,2026_04
819,36,North,Business,Manufacturing,2025Q3,20000.0,777.0,63.83,19.53,59.36,157903.0,0.3167,0.33911,0,2026_04
820,56,South,Salaried,Transport,2025Q4,65689.08,768.0,18.92,33.12,62.36,45150.0,0.6264,0.11419,0,2026_04
821,54,West,SelfEmployed,Healthcare,2024Q4,149162.0,689.0,51.19,30.64,89.84,237826.0,0.238,0.54239,0,2026_04
822,36,North,Salaried,Retail,2025Q1,102832.08,612.0,28.0,9.38,81.39,63138.0,0.3051,0.17009,0,2026_04
823,53,South,SelfEmployed,Transport,2024Q4,51883.299999999996,727.0,44.07,46.59,41.26,61593.0,0.5114,0.34614,0,2026_04
824,23,South,SelfEmployed,Retail,2024Q4,63105.02,720.0,46.97,73.93,84.66,121745.0,0.4345,0.81518,1,2026_04
825,43,South,Salaried,Retail,2024Q4,62955.56,673.0,35.04,6.99,94.45,58854.0,0.4008,0.20643,0,2026_04
826,31,West,Salaried,Healthcare,2025Q3,114963.0,602.0,68.5,15.13,91.69,78213.0,0.3646,0.67117,0,2026_04
827,68,South,Salaried,Healthcare,2025Q3,127476.21999999999,695.0,17.91,69.82,85.98,109088.0,0.1216,0.53453,1,2026_04
828,38,South,Salaried,Retail,2025Q3,77310.29999999999,752.0,33.48,58.42,74.6,31015.0,0.1604,0.48186,0,2026_04
829,67,East,Salaried,Transport,2025Q2,86592.0,760.0,35.82,69.37,55.3,112308.0,0.2401,0.51317,0,2026_04
830,61,South,Salaried,Construction,2025Q3,87429.4,708.0,47.86,25.71,75.99,22351.0,0.3021,0.37049,0,2026_04
831,64,North,Business,IT,2025Q2,79604.0,676.0,34.44,77.34,78.26,72468.0,0.4948,0.75112,0,2026_04
832,49,South,Salaried,Healthcare,2025Q1,75280.84,750.0,15.82,48.19,55.49,56978.0,0.3539,0.16101,0,2026_04
833,25,North,SelfEmployed,Construction,2025Q1,74707.68000000001,647.0,66.85,59.93,54.04,29207.0,0.2736,0.81731,0,2026_04
834,44,North,Salaried,Healthcare,2025Q1,84593.08,635.0,34.96,13.29,61.83,238950.0,0.3163,0.16818,0,2026_04
835,49,South,SelfEmployed,Retail,2025Q1,25906.8136,705.0,30.56,23.45,75.26,82221.0,0.5149,0.19756,0,2026_04
836,49,South,Salaried,Construction,2025Q1,58817.6424,795.0,36.8,74.6,56.12,46310.0,0.3653,0.54547,0,2026_04
