customer_id,age,income,region,occupation,score,target,ead,shap_age,shap_income,shap_region,shap_occupation
1260,67,63908,North,Salaried,0.3316519216140197,0,173791,-0.05,-0.1,0.02,0.03
1261,37,88314,East,Business,0.21933509743499952,0,196903,-0.05,-0.1,0.02,0.03
1262,42,67682,North,Salaried,0.3735506964653226,0,219809,-0.05,-0.1,0.02,0.03
1263,31,85057,North,Salaried,0.13789556591173768,1,67824,-0.05,-0.1,0.02,0.03
1264,36,147151,North,Salaried,0.17326781097131705,0,131371,-0.05,-0.1,0.02,0.03
1265,45,148066,North,Salaried,0.10735239591009682,0,50840,-0.05,-0.1,0.02,0.03
1266,27,25565,West,SelfEmp,0.7511298811145588,1,194723,0.35,0.25,0.15,0.2
1267,32,54311,North,Salaried,0.33884664800620135,0,193670,-0.05,-0.1,0.02,0.03
1268,30,52580,North,Salaried,0.3751640365821297,0,200594,-0.05,-0.1,0.02,0.03
1269,61,90671,East,Business,0.6142357422774747,0,201012,-0.15,-0.25,0.05,0.1
1270,69,91074,East,Business,0.5662902117543858,0,304219,-0.15,-0.25,0.05,0.1
1271,52,52176,North,Business,0.177378891204775,0,208187,-0.05,-0.1,0.02,0.03
1272,32,107124,North,Salaried,0.10217748367667623,0,124716,-0.05,-0.1,0.02,0.03
1273,33,146496,East,Business,0.3579026906360372,0,54482,-0.05,-0.1,0.02,0.03
1274,52,93284,North,Salaried,0.17804352800968404,1,186313,-0.05,-0.1,0.02,0.03
1275,53,127066,North,Salaried,0.4995618799052307,0,233744,-0.05,-0.1,0.02,0.03
1276,48,135677,North,Business,0.24691108051228372,1,90077,-0.05,-0.1,0.02,0.03
1277,62,136348,East,Salaried,0.43377164796229695,0,207088,-0.05,-0.1,0.02,0.03
1278,34,64021,North,Business,0.10801839981302588,0,231088,-0.05,-0.1,0.02,0.03
1279,39,88985,North,Salaried,0.10320325626951316,0,103811,-0.05,-0.1,0.02,0.03
1280,41,50946,South,Salaried,0.6740806928210947,1,123744,0.2,0.2,0.1,0.05
1281,34,73671,North,Salaried,0.4229911742607636,0,107813,-0.05,-0.1,0.02,0.03
1282,52,90891,East,Business,0.1313352871048027,0,208660,-0.05,-0.1,0.02,0.03
1283,37,108830,East,Business,0.4331574379548918,0,145428,-0.05,-0.1,0.02,0.03
1284,55,61136,East,Salaried,0.230776840101878,0,173168,-0.05,-0.1,0.02,0.03
1285,65,90916,East,Business,0.54815475871243,1,286278,-0.15,-0.25,0.05,0.1
1286,60,106361,East,Salaried,0.4147903197524804,0,174121,-0.05,-0.1,0.02,0.03
1287,45,84263,East,Business,0.41575173024143086,0,87271,-0.05,-0.1,0.02,0.03
1288,31,132630,East,Salaried,0.253664303181385,0,104165,-0.05,-0.1,0.02,0.03
1289,61,125199,East,Salaried,0.4156162416808189,0,126772,-0.05,-0.1,0.02,0.03
1290,54,132912,East,Salaried,0.33636643713089076,1,138553,-0.05,-0.1,0.02,0.03
1291,46,141003,North,Business,0.4767266000200624,0,224166,-0.05,-0.1,0.02,0.03
1292,55,54535,East,Business,0.2859419123253083,0,109884,-0.05,-0.1,0.02,0.03
1293,56,103251,East,Business,0.4242415393040645,0,197298,-0.05,-0.1,0.02,0.03
1294,36,70256,North,Salaried,0.25703510014444453,0,156311,-0.05,-0.1,0.02,0.03
1295,26,27389,West,SelfEmp,0.6735149550571472,0,129399,0.35,0.25,0.15,0.2
1296,39,50047,South,Salaried,0.5520886760430347,1,152154,0.2,0.2,0.1,0.05
1297,45,118666,East,Salaried,0.3687117081019464,0,61528,-0.05,-0.1,0.02,0.03
1298,56,87136,East,Salaried,0.2531749529166468,0,227788,-0.05,-0.1,0.02,0.03
1299,30,119835,East,Salaried,0.43599928929757714,0,153088,-0.05,-0.1,0.02,0.03
1300,32,63927,South,Salaried,0.5529449690716606,0,110020,0.2,0.2,0.1,0.05
1301,48,118945,East,Salaried,0.22501746089468888,1,165640,-0.05,-0.1,0.02,0.03
1302,45,144702,East,Salaried,0.18448330343518068,0,84622,-0.05,-0.1,0.02,0.03
1303,61,52597,East,Salaried,0.11563147440078209,0,198112,-0.05,-0.1,0.02,0.03
1304,56,113832,North,Business,0.37055575122196405,0,156242,-0.05,-0.1,0.02,0.03
1305,51,59777,East,Business,0.1582270039332943,0,61292,-0.05,-0.1,0.02,0.03
1306,65,100192,East,Business,0.45454745883821635,0,179858,-0.05,-0.1,0.02,0.03
1307,22,27284,West,SelfEmp,0.6821868007189282,1,211273,0.35,0.25,0.15,0.2
1308,45,72113,North,Business,0.18515770186399738,0,242214,-0.05,-0.1,0.02,0.03
1309,30,31971,South,Salaried,0.6979519769158316,1,177012,0.2,0.2,0.1,0.05
1310,42,133591,North,Salaried,0.4013251727517029,0,105244,-0.05,-0.1,0.02,0.03
1311,36,69159,North,Salaried,0.21960507184373845,0,127061,-0.05,-0.1,0.02,0.03
1312,45,142993,East,Business,0.2660654346416416,0,116540,-0.05,-0.1,0.02,0.03
1313,37,95482,East,Business,0.3050420212086352,1,159920,-0.05,-0.1,0.02,0.03
1314,42,149072,North,Business,0.4750201349629354,0,199666,-0.05,-0.1,0.02,0.03
1315,32,75117,North,Business,0.39888985803543475,0,161077,-0.05,-0.1,0.02,0.03
1316,58,50329,East,Salaried,0.15660848097998406,1,136158,-0.05,-0.1,0.02,0.03
1317,40,34722,South,Salaried,0.7611979344664779,0,84576,0.2,0.2,0.1,0.05
1318,62,91476,North,Business,0.35788799095272705,0,168211,-0.05,-0.1,0.02,0.03
1319,48,103934,East,Business,0.2918076948445415,0,69464,-0.05,-0.1,0.02,0.03
1320,27,34531,West,SelfEmp,0.7198673603074122,1,211998,0.35,0.25,0.15,0.2
1321,56,79765,East,Business,0.2703572620146727,1,231553,-0.05,-0.1,0.02,0.03
1322,30,86135,East,Business,0.326813113400491,1,215413,-0.05,-0.1,0.02,0.03
1323,40,32768,South,Salaried,0.7834197265332339,1,170887,0.2,0.2,0.1,0.05
1324,40,31160,South,Salaried,0.7525350226863654,1,184180,0.2,0.2,0.1,0.05
1325,48,136555,East,Business,0.16500625790284612,0,247687,-0.05,-0.1,0.02,0.03
1326,61,81153,North,Business,0.16850936426649582,0,170385,-0.05,-0.1,0.02,0.03
1327,65,131144,East,Salaried,0.42614184954222456,1,108784,-0.05,-0.1,0.02,0.03
1328,51,126120,North,Business,0.45672808456264513,0,116062,-0.05,-0.1,0.02,0.03
1329,42,59482,South,Salaried,0.7283304323753181,0,105104,0.2,0.2,0.1,0.05
1330,51,65926,North,Salaried,0.3592126629323448,0,83205,-0.05,-0.1,0.02,0.03
1331,30,75135,North,Business,0.19192253656906605,0,71604,-0.05,-0.1,0.02,0.03
1332,64,50684,North,Business,0.2822006780876881,0,167419,-0.05,-0.1,0.02,0.03
1333,28,43093,West,SelfEmp,0.749899627905217,0,219724,0.35,0.25,0.15,0.2
1334,21,47418,West,SelfEmp,0.7159013599517203,0,139689,0.35,0.25,0.15,0.2
1335,64,106091,East,Business,0.16581014895712498,0,246349,-0.05,-0.1,0.02,0.03
1336,53,98068,North,Business,0.22608669495091444,0,215723,-0.05,-0.1,0.02,0.03
1337,47,99306,North,Business,0.18923600737814233,0,55947,-0.05,-0.1,0.02,0.03
1338,54,144238,North,Salaried,0.20139750130287615,1,194490,-0.05,-0.1,0.02,0.03
1339,47,105184,East,Salaried,0.38610683300369775,0,68402,-0.05,-0.1,0.02,0.03
1340,64,117850,North,Business,0.32427779255027206,0,177135,-0.05,-0.1,0.02,0.03
1341,44,47573,South,Salaried,0.6820566519317892,0,126978,0.2,0.2,0.1,0.05
1342,46,111821,East,Salaried,0.32732766043117023,0,225778,-0.05,-0.1,0.02,0.03
1343,37,47100,South,Salaried,0.7036352545553289,0,181519,0.2,0.2,0.1,0.05
1344,24,44421,West,SelfEmp,0.8114397944845082,1,139515,0.35,0.25,0.15,0.2
1345,66,79377,East,Business,0.26315304407879325,0,77114,-0.05,-0.1,0.02,0.03
1346,65,107129,East,Business,0.4027602692876139,0,279669,-0.15,-0.25,0.05,0.1
1347,39,57025,East,Business,0.2431364634566133,0,202839,-0.05,-0.1,0.02,0.03
1348,36,86135,North,Salaried,0.31420876643438544,0,180417,-0.05,-0.1,0.02,0.03
1349,51,73555,North,Business,0.2663958431900967,0,96553,-0.05,-0.1,0.02,0.03
1350,57,120114,North,Salaried,0.42905917087755574,0,224698,-0.05,-0.1,0.02,0.03
1351,66,87743,East,Business,0.4302123293386998,0,78834,-0.05,-0.1,0.02,0.03
1352,64,104555,North,Salaried,0.4930720194889736,0,194916,-0.05,-0.1,0.02,0.03
1353,62,124034,North,Salaried,0.4035983049962911,0,241168,-0.05,-0.1,0.02,0.03
1354,53,74399,North,Salaried,0.2579101267086732,0,201786,-0.05,-0.1,0.02,0.03
1355,40,128018,North,Salaried,0.3718903184007033,0,226540,-0.05,-0.1,0.02,0.03
1356,58,96835,East,Salaried,0.27449777934572694,1,117445,-0.05,-0.1,0.02,0.03
1357,23,25080,West,SelfEmp,0.7151665956405254,0,236378,0.35,0.25,0.15,0.2
1358,69,94512,East,Business,0.39127334287539295,0,75595,-0.05,-0.1,0.02,0.03
1359,35,83440,North,Salaried,0.3039028267603486,0,157461,-0.05,-0.1,0.02,0.03
1360,53,134118,East,Business,0.3591289219297743,0,157408,-0.05,-0.1,0.02,0.03
1361,59,95227,East,Business,0.4727650930389824,0,118259,-0.05,-0.1,0.02,0.03
1362,39,37630,South,Salaried,0.7233243671378731,0,110565,0.2,0.2,0.1,0.05
1363,31,119726,East,Salaried,0.16012424899358751,0,204310,-0.05,-0.1,0.02,0.03
1364,53,99907,North,Business,0.4591592419097009,0,201606,-0.05,-0.1,0.02,0.03
1365,59,69996,East,Salaried,0.45804001162649777,1,151490,-0.05,-0.1,0.02,0.03
1366,32,67529,North,Salaried,0.16149972484116726,1,147780,-0.05,-0.1,0.02,0.03
1367,26,45676,West,SelfEmp,0.7027516729268816,1,234695,0.35,0.25,0.15,0.2
1368,39,101468,North,Salaried,0.2813047090103439,0,133038,-0.05,-0.1,0.02,0.03
1369,51,50660,East,Salaried,0.22593646216349417,0,167217,-0.05,-0.1,0.02,0.03
1370,33,59046,North,Business,0.14179212670158325,0,166585,-0.05,-0.1,0.02,0.03
1371,46,141384,North,Business,0.12497901247900299,0,171943,-0.05,-0.1,0.02,0.03
1372,31,144712,East,Business,0.4372147787710813,0,186427,-0.05,-0.1,0.02,0.03
1373,37,82705,East,Salaried,0.20880102949239587,0,137273,-0.05,-0.1,0.02,0.03
1374,32,70895,East,Business,0.26420192853934266,0,115453,-0.05,-0.1,0.02,0.03
1375,69,98252,East,Business,0.632967241535566,1,287098,-0.15,-0.25,0.05,0.1
1376,47,60482,East,Salaried,0.143711778147264,0,181565,-0.05,-0.1,0.02,0.03
1377,53,79550,East,Business,0.31339139036251706,0,177424,-0.05,-0.1,0.02,0.03
1378,55,117342,North,Business,0.3976506742857481,0,161198,-0.05,-0.1,0.02,0.03
1379,28,45043,West,SelfEmp,0.684663132278326,1,176344,0.35,0.25,0.15,0.2
1380,41,131214,North,Business,0.2590539942931012,0,103380,-0.05,-0.1,0.02,0.03
1381,57,86163,East,Business,0.4794616323611963,0,118580,-0.05,-0.1,0.02,0.03
1382,31,33514,South,Salaried,0.6095213032017794,0,87507,0.2,0.2,0.1,0.05
1383,63,118682,East,Salaried,0.39308936616532264,0,133030,-0.05,-0.1,0.02,0.03
1384,63,86731,North,Business,0.2478951243490755,0,51750,-0.05,-0.1,0.02,0.03
1385,38,55745,East,Salaried,0.37322783007604965,0,242608,-0.05,-0.1,0.02,0.03
1386,35,107417,East,Business,0.1958836312969779,0,190508,-0.05,-0.1,0.02,0.03
1387,40,126764,North,Business,0.2636901920767184,0,221840,-0.05,-0.1,0.02,0.03
1388,55,98889,East,Business,0.2544623674375285,1,95510,-0.05,-0.1,0.02,0.03
1389,65,52881,East,Salaried,0.3739092633116794,0,243461,-0.05,-0.1,0.02,0.03
1390,46,55741,East,Business,0.21218528968186098,0,156898,-0.05,-0.1,0.02,0.03
1391,38,58054,South,Salaried,0.7072262862309038,1,94440,0.2,0.2,0.1,0.05
1392,29,47115,West,SelfEmp,0.7084022580090592,0,208321,0.35,0.25,0.15,0.2
1393,34,112643,East,Business,0.12541428896956744,0,99416,-0.05,-0.1,0.02,0.03
1394,56,80857,East,Business,0.26619735867836575,0,107609,-0.05,-0.1,0.02,0.03
1395,34,121033,East,Salaried,0.22217310643514834,0,108734,-0.05,-0.1,0.02,0.03
1396,33,148938,East,Business,0.41802915247246564,0,191129,-0.05,-0.1,0.02,0.03
1397,35,101370,East,Business,0.3288218556725526,0,106792,-0.05,-0.1,0.02,0.03
1398,46,67629,North,Business,0.12090746702463862,0,60588,-0.05,-0.1,0.02,0.03
1399,53,101803,East,Business,0.6407682244454883,0,284011,-0.15,-0.25,0.05,0.1
1400,30,116567,North,Salaried,0.15364784908391607,0,96766,-0.05,-0.1,0.02,0.03
1401,29,41618,West,SelfEmp,0.6672475021776149,0,215031,0.35,0.25,0.15,0.2
1402,36,58720,North,Salaried,0.30806408920975825,0,219275,-0.05,-0.1,0.02,0.03
1403,31,37972,South,Salaried,0.5800627466426838,1,94799,0.2,0.2,0.1,0.05
1404,42,56044,East,Business,0.3268049301680689,0,198346,-0.05,-0.1,0.02,0.03
1405,47,133108,North,Business,0.3656296484799336,0,133391,-0.05,-0.1,0.02,0.03
1406,54,51894,East,Business,0.16960417920644968,0,178676,-0.05,-0.1,0.02,0.03
1407,41,74976,East,Business,0.14245016742596098,0,120382,-0.05,-0.1,0.02,0.03
1408,63,83038,North,Business,0.3205269562651257,0,88138,-0.05,-0.1,0.02,0.03
1409,35,129027,North,Business,0.2807476178609112,0,191916,-0.05,-0.1,0.02,0.03
1410,34,59693,South,Salaried,0.748175851445188,0,119697,0.2,0.2,0.1,0.05
1411,22,43033,West,SelfEmp,0.8150967095502222,0,182781,0.35,0.25,0.15,0.2
1412,34,136914,North,Salaried,0.3363487691897034,1,100867,-0.05,-0.1,0.02,0.03
1413,57,139595,East,Business,0.18169544822794578,0,245375,-0.05,-0.1,0.02,0.03
1414,69,141782,North,Business,0.4174149608915324,0,82314,-0.05,-0.1,0.02,0.03
1415,60,110011,North,Salaried,0.3386631567988361,0,151732,-0.05,-0.1,0.02,0.03
1416,36,86723,East,Business,0.14318497924433424,0,83481,-0.05,-0.1,0.02,0.03
1417,65,108031,East,Salaried,0.11345988935961066,0,193084,-0.05,-0.1,0.02,0.03
1418,28,28718,West,SelfEmp,0.8683888940567722,1,235313,0.35,0.25,0.15,0.2
1419,41,98700,East,Business,0.12980418472745603,0,127257,-0.05,-0.1,0.02,0.03
1420,65,74151,North,Salaried,0.40852925728674006,0,130738,-0.05,-0.1,0.02,0.03
1421,31,79873,North,Salaried,0.41531008326833185,0,171173,-0.05,-0.1,0.02,0.03
1422,61,138384,East,Business,0.46034096277711317,0,323842,-0.15,-0.25,0.05,0.1
1423,32,74918,East,Salaried,0.20826984238611576,0,242834,-0.05,-0.1,0.02,0.03
1424,52,78546,North,Salaried,0.398697323119264,0,96566,-0.05,-0.1,0.02,0.03
1425,57,117144,East,Business,0.532368900727515,0,309156,-0.15,-0.25,0.05,0.1
1426,41,44179,South,Salaried,0.7759044674496777,1,144068,0.2,0.2,0.1,0.05
1427,33,124311,East,Salaried,0.23413529533928412,0,224297,-0.05,-0.1,0.02,0.03
1428,56,68895,North,Business,0.48722900116387136,0,73086,-0.05,-0.1,0.02,0.03
1429,37,70897,East,Salaried,0.43201307345122986,0,144024,-0.05,-0.1,0.02,0.03
1430,46,126555,East,Business,0.23921078527548773,1,111596,-0.05,-0.1,0.02,0.03
1431,29,47264,West,SelfEmp,0.8531732608439456,1,241779,0.35,0.25,0.15,0.2
1432,25,27260,West,SelfEmp,0.825978356532027,1,239720,0.35,0.25,0.15,0.2
1433,43,91542,East,Salaried,0.16253257535713544,0,216685,-0.05,-0.1,0.02,0.03
1434,47,127922,East,Business,0.21750474921095453,0,52274,-0.05,-0.1,0.02,0.03
1435,32,48961,South,Salaried,0.6309948186775249,0,85974,0.2,0.2,0.1,0.05
1436,59,51950,East,Business,0.4902109316083607,0,112744,-0.05,-0.1,0.02,0.03
1437,36,102076,East,Business,0.48369417412952886,0,105048,-0.05,-0.1,0.02,0.03
1438,24,34895,West,SelfEmp,0.7624781952713764,0,197502,0.35,0.25,0.15,0.2
1439,55,105309,North,Salaried,0.18371510461204796,0,75105,-0.05,-0.1,0.02,0.03
1440,67,82442,North,Business,0.4922592878256199,0,198182,-0.05,-0.1,0.02,0.03
1441,55,112771,North,Business,0.2272749917825555,0,233208,-0.05,-0.1,0.02,0.03
1442,34,46991,South,Salaried,0.7769681692338102,1,175417,0.2,0.2,0.1,0.05
1443,34,148892,East,Business,0.15212957868093127,0,125783,-0.05,-0.1,0.02,0.03
1444,61,105255,East,Business,0.17673444584040424,0,244302,-0.05,-0.1,0.02,0.03
1445,44,86157,North,Salaried,0.12121835247881135,0,190988,-0.05,-0.1,0.02,0.03
1446,62,87805,East,Business,0.22389127349101276,0,148385,-0.05,-0.1,0.02,0.03
1447,53,131072,North,Salaried,0.2766189155519322,1,92039,-0.05,-0.1,0.02,0.03
1448,64,136103,North,Business,0.2319899581161106,1,216439,-0.05,-0.1,0.02,0.03
1449,43,101444,East,Salaried,0.27471086772932785,0,89759,-0.05,-0.1,0.02,0.03
1450,62,116577,East,Business,0.12096227458447953,1,73482,-0.05,-0.1,0.02,0.03
1451,55,137317,North,Business,0.36146259056224816,1,179493,-0.05,-0.1,0.02,0.03
1452,38,131943,North,Business,0.38823456774825493,0,139572,-0.05,-0.1,0.02,0.03
1453,24,27419,West,SelfEmp,0.8498095235508646,0,137140,0.35,0.25,0.15,0.2
1454,56,107600,East,Business,0.4977151943044237,0,212182,-0.05,-0.1,0.02,0.03
1455,23,29075,West,SelfEmp,0.7885321790526141,1,193167,0.35,0.25,0.15,0.2
1456,58,140298,East,Salaried,0.1465393799429615,0,81127,-0.05,-0.1,0.02,0.03
1457,50,99714,East,Salaried,0.3850405629193573,0,230292,-0.05,-0.1,0.02,0.03
1458,42,36200,South,Salaried,0.6708480166705316,1,83598,0.2,0.2,0.1,0.05
1459,41,99725,North,Salaried,0.3645441574645223,0,190777,-0.05,-0.1,0.02,0.03
1460,29,39298,West,SelfEmp,0.8453390545988001,1,228007,0.35,0.25,0.15,0.2
1461,44,56050,North,Salaried,0.41493953936388284,0,234750,-0.05,-0.1,0.02,0.03
1462,43,51827,South,Salaried,0.7889675108171299,0,127968,0.2,0.2,0.1,0.05
1463,34,105781,East,Business,0.3636622178400538,0,146805,-0.05,-0.1,0.02,0.03
1464,44,73446,East,Salaried,0.13827604642320046,1,191292,-0.05,-0.1,0.02,0.03
1465,50,60510,East,Business,0.3718207346290736,0,122254,-0.05,-0.1,0.02,0.03
1466,52,115587,North,Salaried,0.36245843673897693,1,122746,-0.05,-0.1,0.02,0.03
1467,33,80916,North,Salaried,0.18083326600316948,1,129400,-0.05,-0.1,0.02,0.03
1468,33,100430,East,Business,0.4444251745918878,0,73284,-0.05,-0.1,0.02,0.03
1469,34,33464,South,Salaried,0.5653857585337092,1,161490,0.2,0.2,0.1,0.05
1470,65,50255,North,Salaried,0.4218566789338709,0,208497,-0.05,-0.1,0.02,0.03
1471,34,121694,North,Salaried,0.43894202156374673,0,82599,-0.05,-0.1,0.02,0.03
1472,40,101364,North,Salaried,0.2467223540560023,0,104766,-0.05,-0.1,0.02,0.03
1473,60,55913,North,Business,0.16187393927394447,0,50319,-0.05,-0.1,0.02,0.03
1474,39,124387,North,Salaried,0.23172212514583973,0,232017,-0.05,-0.1,0.02,0.03
1475,43,35703,South,Salaried,0.7952827989278877,0,107676,0.2,0.2,0.1,0.05
1476,25,48804,West,SelfEmp,0.8990031958455621,1,182904,0.35,0.25,0.15,0.2
1477,47,118147,East,Business,0.41990509711809587,0,170729,-0.05,-0.1,0.02,0.03
1478,48,123973,North,Business,0.188597419543856,0,88015,-0.05,-0.1,0.02,0.03
1479,64,126394,East,Salaried,0.4788161112577437,0,142554,-0.05,-0.1,0.02,0.03
1480,53,112796,East,Salaried,0.31865025837729843,0,186311,-0.05,-0.1,0.02,0.03
1481,36,77195,East,Business,0.3604707842974473,0,199177,-0.05,-0.1,0.02,0.03
1482,63,121969,East,Business,0.5114390018003414,0,242019,-0.15,-0.25,0.05,0.1
1483,65,93849,East,Business,0.6641265708620814,0,344437,-0.15,-0.25,0.05,0.1
1484,25,49563,West,SelfEmp,0.8827801129858377,0,184450,0.35,0.25,0.15,0.2
1485,44,122790,North,Business,0.4242921860921651,1,82009,-0.05,-0.1,0.02,0.03
1486,31,137618,North,Salaried,0.23020133525045416,0,192491,-0.05,-0.1,0.02,0.03
1487,32,51988,South,Salaried,0.7761003591292381,0,85674,0.2,0.2,0.1,0.05
1488,44,59072,South,Salaried,0.6342304782691864,0,124291,0.2,0.2,0.1,0.05
1489,66,54646,East,Salaried,0.27120774097585754,0,102107,-0.05,-0.1,0.02,0.03
1490,26,28536,West,SelfEmp,0.7440503533237995,1,241543,0.35,0.25,0.15,0.2
1491,64,149280,East,Salaried,0.43135125824065856,0,96008,-0.05,-0.1,0.02,0.03
1492,66,51626,East,Salaried,0.3696233811014783,0,82356,-0.05,-0.1,0.02,0.03
1493,63,59465,East,Salaried,0.39708859887456704,0,151350,-0.05,-0.1,0.02,0.03
1494,57,129012,East,Salaried,0.4294637003935896,0,110289,-0.05,-0.1,0.02,0.03
1495,50,116909,East,Business,0.6597181711320381,1,160360,-0.15,-0.25,0.05,0.1
1496,53,98791,East,Business,0.2698716049673834,0,77209,-0.05,-0.1,0.02,0.03
1497,49,59032,North,Business,0.25643689765928823,0,234839,-0.05,-0.1,0.02,0.03
1498,57,99954,North,Business,0.2727374769248119,0,75714,-0.05,-0.1,0.02,0.03
1499,29,48859,West,SelfEmp,0.8401653355059017,1,188344,0.35,0.25,0.15,0.2
1500,31,45295,South,Salaried,0.6128575380468659,1,125530,0.2,0.2,0.1,0.05
1501,32,94645,East,Salaried,0.1839571369219989,0,128382,-0.05,-0.1,0.02,0.03
1502,43,43470,South,Salaried,0.7746597320752758,1,86805,0.2,0.2,0.1,0.05
1503,25,43004,West,SelfEmp,0.7496398060360319,1,209300,0.35,0.25,0.15,0.2
1504,51,64859,East,Salaried,0.3819182399701182,0,223316,-0.05,-0.1,0.02,0.03
1505,69,105565,East,Salaried,0.15723255816692558,0,148841,-0.05,-0.1,0.02,0.03
1506,42,59714,South,Salaried,0.6630686280722848,1,123625,0.2,0.2,0.1,0.05
1507,64,66569,North,Business,0.12311527880794566,0,128047,-0.05,-0.1,0.02,0.03
1508,49,113087,East,Business,0.30013346227040893,0,229420,-0.05,-0.1,0.02,0.03
1509,69,70229,East,Salaried,0.4968063877587343,0,122723,-0.05,-0.1,0.02,0.03
1510,34,103031,East,Business,0.36664535463771397,0,247190,-0.05,-0.1,0.02,0.03
1511,43,131067,North,Salaried,0.3837257179213934,0,63731,-0.05,-0.1,0.02,0.03
1512,32,99116,East,Business,0.2205953661417438,1,74278,-0.05,-0.1,0.02,0.03
1513,39,83615,North,Business,0.23160229186489315,0,170288,-0.05,-0.1,0.02,0.03
1514,41,136711,North,Business,0.3046144776939167,1,94134,-0.05,-0.1,0.02,0.03
1515,42,51949,North,Salaried,0.240920941750704,0,94387,-0.05,-0.1,0.02,0.03
1516,54,51919,East,Business,0.17416472713086967,0,64456,-0.05,-0.1,0.02,0.03
1517,39,87924,North,Business,0.2986580849558018,0,244647,-0.05,-0.1,0.02,0.03
1518,37,83910,North,Salaried,0.34318308107344375,0,68013,-0.05,-0.1,0.02,0.03
1519,55,120375,East,Business,0.42967199985014337,0,228772,-0.05,-0.1,0.02,0.03
1520,32,124779,North,Salaried,0.24009464573083072,1,61596,-0.05,-0.1,0.02,0.03
1521,67,136468,East,Business,0.6750419734224329,0,224442,-0.15,-0.25,0.05,0.1
1522,39,32654,South,Salaried,0.5923908796427773,0,133609,0.2,0.2,0.1,0.05
1523,62,97037,North,Business,0.2424845269015477,0,75816,-0.05,-0.1,0.02,0.03
1524,33,61741,East,Salaried,0.49218831911322847,0,179544,-0.05,-0.1,0.02,0.03
1525,37,61085,North,Salaried,0.31089039130019336,0,245457,-0.05,-0.1,0.02,0.03
1526,33,72099,East,Salaried,0.312594370921802,0,93147,-0.05,-0.1,0.02,0.03
1527,55,147841,East,Salaried,0.41077855535700847,0,60985,-0.05,-0.1,0.02,0.03
1528,21,44160,West,SelfEmp,0.8936696027017791,1,240844,0.35,0.25,0.15,0.2
1529,54,135818,North,Salaried,0.4312173143097009,0,189248,-0.05,-0.1,0.02,0.03
1530,26,32128,West,SelfEmp,0.680865893432684,0,171083,0.35,0.25,0.15,0.2
1531,68,56021,North,Business,0.34377811893091154,0,163415,-0.05,-0.1,0.02,0.03
1532,69,57904,East,Business,0.2849445788990957,0,53093,-0.05,-0.1,0.02,0.03
1533,51,142510,North,Business,0.32275223605918635,0,77453,-0.05,-0.1,0.02,0.03
1534,53,118449,North,Business,0.2356813725087672,0,88057,-0.05,-0.1,0.02,0.03
1535,52,105797,East,Salaried,0.3078007419059925,0,112040,-0.05,-0.1,0.02,0.03
1536,50,114648,North,Business,0.3285358113812309,0,107923,-0.05,-0.1,0.02,0.03
1537,30,79203,North,Salaried,0.3775381545089066,0,190934,-0.05,-0.1,0.02,0.03
1538,38,107560,East,Business,0.28224654958673623,0,245595,-0.05,-0.1,0.02,0.03
1539,43,107003,East,Business,0.3050330507388546,0,235010,-0.05,-0.1,0.02,0.03
1540,33,73382,East,Business,0.1386354729978129,1,56764,-0.05,-0.1,0.02,0.03
1541,42,81923,East,Business,0.465431204561078,0,68800,-0.05,-0.1,0.02,0.03
1542,63,102805,North,Business,0.22046360791417816,0,143498,-0.05,-0.1,0.02,0.03
1543,30,33216,South,Salaried,0.5709744901572273,1,117132,0.2,0.2,0.1,0.05
1544,35,34960,South,Salaried,0.6996592947074654,1,187145,0.2,0.2,0.1,0.05
1545,57,79782,East,Business,0.14050607239496388,0,81457,-0.05,-0.1,0.02,0.03
1546,67,106381,North,Business,0.27022235107868703,0,70505,-0.05,-0.1,0.02,0.03
1547,48,146008,North,Business,0.30822821771966935,0,199749,-0.05,-0.1,0.02,0.03
1548,42,120153,North,Business,0.15530613755074843,0,161889,-0.05,-0.1,0.02,0.03
1549,38,142098,East,Business,0.3069730239251852,0,51049,-0.05,-0.1,0.02,0.03
1550,39,116351,North,Salaried,0.11631400537420725,0,77278,-0.05,-0.1,0.02,0.03
1551,47,107183,East,Salaried,0.18804393200766542,0,108150,-0.05,-0.1,0.02,0.03
1552,53,99855,North,Business,0.394798524690809,0,201365,-0.05,-0.1,0.02,0.03
1553,42,83387,North,Salaried,0.15272414939898368,1,186666,-0.05,-0.1,0.02,0.03
1554,51,66191,East,Salaried,0.38737891252096646,0,96798,-0.05,-0.1,0.02,0.03
1555,42,128678,East,Business,0.41787223020432285,0,114814,-0.05,-0.1,0.02,0.03
1556,34,149276,East,Salaried,0.42098392613494817,0,229863,-0.05,-0.1,0.02,0.03
1557,47,147077,East,Business,0.44952872846490133,0,219587,-0.05,-0.1,0.02,0.03
1558,52,112613,East,Business,0.33056222058145335,0,195506,-0.05,-0.1,0.02,0.03
1559,36,31999,South,Salaried,0.6228234368013763,1,132800,0.2,0.2,0.1,0.05
1560,58,53339,North,Salaried,0.2844134272391248,0,84607,-0.05,-0.1,0.02,0.03
1561,48,65290,East,Salaried,0.4448611833172488,1,113197,-0.05,-0.1,0.02,0.03
1562,68,121596,East,Salaried,0.45720054495859885,0,186559,-0.05,-0.1,0.02,0.03
1563,49,126816,East,Salaried,0.3758432076001632,0,138713,-0.05,-0.1,0.02,0.03
